time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1997-10-01T00:52:49.920Z,-16.867,-72.715,29.2,4.8,mb,,,,0.88,us,usp00088ay,2014-11-07T01:03:33.779Z,"near the coast of southern Peru",earthquake
1997-10-01T01:46:52.390Z,45.29,5.805,5,2.4,ml,,,,0.39,us,usp00088az,2014-11-07T01:03:34.358Z,"France",earthquake
1997-10-01T02:51:04.140Z,43.053,12.793,10,3,ml,,,,0.68,us,usp00088b0,2014-11-07T01:03:34.392Z,"central Italy",earthquake
1997-10-01T03:00:08.220Z,43.235,12.645,10,3,ml,,,,0.84,us,usp00088b1,2014-11-07T01:03:34.419Z,"central Italy",earthquake
1997-10-01T03:27:03.140Z,33.497,-118.245,3.7,2.7,ml,,,,,us,usp00088b2,2014-11-07T01:03:34.433Z,"San Pedro Channel, California",earthquake
1997-10-01T03:34:56.710Z,44.282,140.618,250,3.9,mb,,,,1.01,us,usp00088b3,2014-11-07T01:03:34.450Z,"eastern Sea of Japan",earthquake
1997-10-01T03:48:15.860Z,-41.708,174.101,10,4.2,ml,,,,0.72,us,usp00088b4,2014-11-07T01:03:34.465Z,"Cook Strait, New Zealand",earthquake
1997-10-01T03:54:42.640Z,-41.642,174.167,10,4.2,ml,,,,0.27,us,usp00088b5,2014-11-07T01:03:34.477Z,"Cook Strait, New Zealand",earthquake
1997-10-01T04:12:23.290Z,-4.332,152.598,40.3,4.7,mb,,,,1.03,us,usp00088b6,2014-11-07T01:03:34.488Z,"New Britain region, Papua New Guinea",earthquake
1997-10-01T04:40:58.590Z,18.167,-66.881,20,2.3,md,,,,0.49,us,usp00088b7,2014-11-07T01:03:34.518Z,"Puerto Rico",earthquake
1997-10-01T04:49:37.280Z,-23.162,169.821,29.3,4.2,mb,,,,1.39,us,usp00088b8,2014-11-07T01:03:34.528Z,"southeast of the Loyalty Islands",earthquake
1997-10-01T04:54:06.310Z,43.049,12.851,10,3.1,ml,,,,0.62,us,usp00088b9,2014-11-07T01:03:34.556Z,"central Italy",earthquake
1997-10-01T05:31:46.270Z,37.076,141.995,10,,,,,,1.07,us,usp00088ba,2014-11-07T01:03:34.569Z,"near the east coast of Honshu, Japan",earthquake
1997-10-01T06:05:48.330Z,46.215,136.09,416,5.5,mwc,,,,0.75,us,usp00088bb,2014-11-07T01:03:34.578Z,"Primor'ye, Russia",earthquake
1997-10-01T06:13:26.920Z,43.032,12.785,10,3.8,ml,,,,0.67,us,usp00088bc,2014-11-07T01:03:34.873Z,"central Italy",earthquake
1997-10-01T06:27:08.820Z,21.12,94.149,81.5,4.1,mb,,,,1.15,us,usp00088bd,2014-11-07T01:03:34.895Z,"Myanmar",earthquake
1997-10-01T06:28:48.430Z,43.447,-127.113,10,4,mb,,,,0.87,us,usp00088be,2014-11-07T01:03:34.904Z,"off the coast of Oregon",earthquake
1997-10-01T06:36:27.440Z,43.121,12.705,10,3.6,ml,,,,0.39,us,usp00088bf,2014-11-07T01:03:34.954Z,"central Italy",earthquake
1997-10-01T06:48:03.090Z,39.182,142.662,33,,,,,,0.86,us,usp00088bg,2014-11-07T01:03:34.969Z,"near the east coast of Honshu, Japan",earthquake
1997-10-01T07:05:43.020Z,43.094,12.796,10,3.6,ml,,,,0.76,us,usp00088bh,2014-11-07T01:03:34.976Z,"central Italy",earthquake
1997-10-01T09:31:22.490Z,7.04,122.478,33,4.7,mb,,,,1.28,us,usp00088bj,2014-11-07T01:03:35.002Z,"Mindanao, Philippines",earthquake
1997-10-01T10:56:25.250Z,18.805,119.922,32,4.6,mb,,,,0.86,us,usp00088bk,2014-11-07T01:03:35.021Z,"Philippine Islands region",earthquake
1997-10-01T11:58:27.300Z,37.653,-119.022,3.1,3.1,ml,,,,,us,usp00088bm,2014-11-07T01:03:35.076Z,"Long Valley area, California",earthquake
1997-10-01T13:13:26.800Z,43.298,12.501,10,2.8,md,,,,0.65,us,usp00088bn,2014-11-07T01:03:35.090Z,"central Italy",earthquake
1997-10-01T13:49:15.900Z,52.687,-166.264,33,,,,,,1.35,us,usp00088bp,2014-11-07T01:03:35.095Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
1997-10-01T14:04:12.770Z,-15.523,-173.501,100,4.5,mb,,,,0.45,us,usp00088bq,2014-11-07T01:03:35.099Z,"Tonga",earthquake
1997-10-01T14:23:01.660Z,-9.015,150.801,33,4.4,mb,,,,0.96,us,usp00088br,2014-11-07T01:03:35.107Z,"eastern New Guinea region, Papua New Guinea",earthquake
1997-10-01T14:37:16.190Z,-9.102,118.335,33,,,,,,0.86,us,usp00088bs,2014-11-07T01:03:35.120Z,"Sumbawa region, Indonesia",earthquake
1997-10-01T14:54:44.890Z,-1.8,137.112,33,3.5,mb,,,,0.48,us,usp00088bt,2014-11-07T01:03:35.124Z,"near the north coast of Papua, Indonesia",earthquake
1997-10-01T15:29:25.620Z,-59.556,-151.341,10,4.5,mb,,,,0.95,us,usp00088bu,2014-11-07T01:03:35.129Z,"Pacific-Antarctic Ridge",earthquake
1997-10-01T16:14:22.230Z,-5.056,151.772,33,4,mb,,,,0.91,us,usp00088bv,2014-11-07T01:03:35.141Z,"New Britain region, Papua New Guinea",earthquake
1997-10-01T16:32:57.790Z,-3.018,129.361,33,4.3,mb,,,,1.05,us,usp00088bw,2014-11-07T01:03:35.147Z,"Seram, Indonesia",earthquake
1997-10-01T16:36:20.360Z,-30.856,-69.184,150,3.8,md,,,,0.84,us,usp00088bx,2014-11-07T01:03:35.159Z,"San Juan, Argentina",earthquake
1997-10-01T16:42:58.660Z,45.605,26.377,150,,,,,,0.81,us,usp00088by,2014-11-07T01:03:35.168Z,"Romania",earthquake
1997-10-01T16:49:36.800Z,29.258,130.55,66.5,4.1,mb,,,,1.45,us,usp00088bz,2014-11-07T01:03:35.179Z,"Ryukyu Islands, Japan",earthquake
1997-10-01T17:21:13.710Z,42.137,143.028,33,,,,,,1.13,us,usp00088c0,2014-11-07T01:03:35.194Z,"Hokkaido, Japan region",earthquake
1997-10-01T18:07:09.620Z,43.038,12.748,10,3.2,ml,,,,0.54,us,usp00088c1,2014-11-07T01:03:35.198Z,"central Italy",earthquake
1997-10-01T18:23:50.190Z,-3.823,119.63,33,,,,,,0.71,us,usp00088c2,2014-11-07T01:03:35.210Z,"Sulawesi, Indonesia",earthquake
1997-10-01T18:27:11.130Z,42.904,12.878,10,3.6,ml,,,,0.91,us,usp00088c3,2014-11-07T01:03:35.214Z,"central Italy",earthquake
1997-10-01T18:37:46.810Z,43.036,12.703,10,3.2,ml,,,,0.76,us,usp00088c4,2014-11-07T01:03:35.231Z,"central Italy",earthquake
1997-10-01T18:52:02.090Z,-4.861,153.957,33,4.2,mb,,,,1.22,us,usp00088c5,2014-11-07T01:03:35.242Z,"New Ireland region, Papua New Guinea",earthquake
1997-10-01T19:34:07.960Z,60.271,-144.292,18.3,2.8,ml,,,,,us,usp00088c6,2014-11-07T01:03:35.247Z,"Southern Alaska",earthquake
1997-10-01T20:05:19.120Z,42.939,12.87,10,3.4,ml,,,,0.98,us,usp00088c7,2014-11-07T01:03:35.256Z,"central Italy",earthquake
1997-10-01T20:28:26.110Z,42.773,13.001,10,3,ml,,,,1.08,us,usp00088c8,2014-11-07T01:03:35.279Z,"central Italy",earthquake
1997-10-01T21:00:59.370Z,47.905,10.178,10,2.3,ml,,,,0.68,us,usp00088c9,2014-11-07T01:03:35.289Z,"Austria",earthquake
1997-10-01T21:08:47.770Z,43.099,12.708,10,3.6,ml,,,,1.01,us,usp00088ca,2014-11-07T01:03:35.296Z,"central Italy",earthquake
1997-10-01T21:41:04.040Z,13.504,-44.673,10,,,,,,1.05,us,usp00088cb,2014-11-07T01:03:35.310Z,"northern Mid-Atlantic Ridge",earthquake
1997-10-01T22:07:44.580Z,42.846,12.948,10,3.4,md,,,,1.04,us,usp00088cc,2014-11-07T01:03:35.321Z,"central Italy",earthquake
1997-10-01T22:35:24.690Z,7.035,-73.004,150,4.3,mb,,,,1.38,us,usp00088cd,2014-11-07T01:03:35.343Z,"northern Colombia",earthquake
1997-10-01T22:58:28.150Z,-31.155,-178.173,50,4.2,mb,,,,1.08,us,usp00088ce,2014-11-07T01:03:35.365Z,"Kermadec Islands region",earthquake
1997-10-01T23:14:17.390Z,8.933,-79.676,10,3.1,md,,,,0.3,us,usp00088cf,2014-11-07T01:03:35.376Z,"Panama",earthquake
1997-10-02T00:46:37.380Z,-31.582,-177.954,50,4.6,mb,,,,1.31,us,usp00088cg,2014-11-07T01:03:35.387Z,"Kermadec Islands region",earthquake
1997-10-02T00:51:43.830Z,44.164,6.222,5,2.3,ml,,,,0.42,us,usp00088ch,2014-11-07T01:03:35.398Z,"France",earthquake
1997-10-02T01:01:21.220Z,27.915,143.685,10,4.5,mb,,,,1.16,us,usp00088cj,2014-11-07T01:03:35.414Z,"Bonin Islands, Japan region",earthquake
1997-10-02T01:06:35.380Z,39.026,44.241,33,4.5,mb,,,,1.17,us,usp00088ck,2014-11-07T01:03:35.427Z,"Turkey-Iran border region",earthquake
1997-10-02T01:36:57.660Z,-7.556,127.505,160.4,4.9,mb,,,,0.86,us,usp00088cm,2014-11-07T01:03:35.439Z,"Kepulauan Barat Daya, Indonesia",earthquake
1997-10-02T01:52:57.070Z,-31.56,-177.26,33,4.7,mb,,,,0.85,us,usp00088cn,2014-11-07T01:03:35.479Z,"Kermadec Islands region",earthquake
1997-10-02T03:39:20.190Z,43.026,12.836,10,3.1,md,,,,0.92,us,usp00088cp,2014-11-07T01:03:35.489Z,"central Italy",earthquake
1997-10-02T04:36:33.770Z,54.538,-163.513,8,3.1,ml,,,,,us,usp00088cq,2014-11-07T01:03:35.501Z,"Unimak Island region, Alaska",earthquake
1997-10-02T04:42:52.230Z,-5.316,147.008,200,4.4,mb,,,,1.37,us,usp00088cr,2014-11-07T01:03:35.508Z,"eastern New Guinea region, Papua New Guinea",earthquake
1997-10-02T04:50:13.240Z,38.349,16.296,10,3.4,md,,,,0.98,us,usp00088cs,2014-11-07T01:03:35.516Z,"southern Italy",earthquake
1997-10-02T05:28:16.290Z,44.503,9.754,10,2.8,ml,,,,0.9,us,usp00088ct,2014-11-07T01:03:35.521Z,"northern Italy",earthquake
1997-10-02T05:35:50.010Z,42.913,12.791,10,3.8,md,,,,0.93,us,usp00088cu,2014-11-07T01:03:35.530Z,"central Italy",earthquake
1997-10-02T05:44:38.130Z,-32.353,-71.492,33,4,md,,,,0.12,us,usp00088cv,2014-11-07T01:03:35.546Z,"offshore Valparaiso, Chile",earthquake
1997-10-02T06:51:45.790Z,37.459,-118.842,7.3,3,ml,,,,,us,usp00088cw,2014-11-07T01:03:35.552Z,"Central California",earthquake
1997-10-02T06:58:30.440Z,43.028,12.757,10,3.4,ml,,,,0.84,us,usp00088cx,2014-11-07T01:03:35.559Z,"central Italy",earthquake
1997-10-02T07:17:13.180Z,-18.869,168.895,33,4.5,mb,,,,1.33,us,usp00088cy,2014-11-07T01:03:35.566Z,"Vanuatu",earthquake
1997-10-02T07:29:21.070Z,43.124,12.653,10,3.2,md,,,,1.19,us,usp00088cz,2014-11-07T01:03:35.583Z,"central Italy",earthquake
1997-10-02T07:48:43.110Z,59.017,-154.125,106.6,,,,,,,us,usp00088d0,2014-11-07T01:03:35.591Z,"Southern Alaska",earthquake
1997-10-02T08:18:20.070Z,52.338,-170.68,33,4.4,mb,,,,0.85,us,usp00088d1,2014-11-07T01:03:35.613Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
1997-10-02T08:26:09.540Z,59.531,-154.448,143.1,,,,,,,us,usp00088d2,2014-11-07T01:03:35.630Z,"Southern Alaska",earthquake
1997-10-02T09:33:31.980Z,38.321,143.221,33,4.1,mb,,,,0.8,us,usp00088d3,2014-11-07T01:03:35.646Z,"off the east coast of Honshu, Japan",earthquake
1997-10-02T09:57:26.290Z,-24.983,-13.432,10,4.6,mb,,,,1.15,us,usp00088d4,2014-11-07T01:03:35.652Z,"southern Mid-Atlantic Ridge",earthquake
1997-10-02T09:58:19.980Z,-9.329,158.911,33,,,,,,0.87,us,usp00088d5,2014-11-07T01:03:35.658Z,"Solomon Islands",earthquake
1997-10-02T10:31:05.990Z,43.036,12.584,10,3.2,md,,,,0.69,us,usp00088d6,2014-11-07T01:03:35.661Z,"central Italy",earthquake
1997-10-02T10:59:56.200Z,43.077,12.698,10,4.4,mb,,,,1.15,us,usp00088d7,2014-11-07T01:03:35.666Z,"central Italy",earthquake
1997-10-02T11:30:30.000Z,-24.214,-179.673,350,4.1,mb,,,,1.48,us,usp00088d8,2014-11-07T01:03:35.715Z,"south of the Fiji Islands",earthquake
1997-10-02T11:44:59.280Z,-49.006,121.849,10,4.4,mb,,,,1.04,us,usp00088d9,2014-11-07T01:03:35.720Z,"western Indian-Antarctic Ridge",earthquake
