time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1980-09-01T03:04:01.000Z,48.862,148.929,382,4.5,mb,,,,,us,usp00019n3,2014-11-06T23:24:25.783Z,"northwest of the Kuril Islands",earthquake
1980-09-01T04:28:41.600Z,9.79,125.703,137,5.1,mb,,,,,us,usp00019n4,2014-11-06T23:24:25.785Z,"Mindanao, Philippines",earthquake
1980-09-01T05:44:42.300Z,32.968,-80.2,6,2.7,,,,,,us,usp00019n5,2014-11-06T23:24:25.785Z,"South Carolina",earthquake
1980-09-01T11:34:55.700Z,31.176,-113.194,15,4.4,mb,,,,,us,usp00019n6,2014-11-06T23:24:25.786Z,"Sonora, Mexico",earthquake
1980-09-01T11:42:25.900Z,30.161,-112.846,15,4.1,mb,,,,,us,usp00019n7,2014-11-06T23:24:25.787Z,"Sonora, Mexico",earthquake
1980-09-01T19:44:32.000Z,39.313,22.899,10,3.2,ml,,,,,us,usp00019n8,2014-11-06T23:24:25.788Z,"Greece",earthquake
1980-09-01T19:46:41.200Z,59.374,-154.805,33,3.6,ml,,,,,us,usp00019n9,2014-11-06T23:24:25.789Z,"Southern Alaska",earthquake
1980-09-01T21:18:25.500Z,-36.378,-97.448,10,4.8,mb,,,,,us,usp00019na,2014-11-06T23:24:25.790Z,"West Chile Rise",earthquake
1980-09-02T00:05:33.500Z,29.976,-113.453,15,4.5,mb,,,,,us,usp00019nb,2014-11-06T23:24:25.791Z,"Baja California, Mexico",earthquake
1980-09-02T00:59:00.900Z,-16.188,-177.726,33,4.6,mb,,,,,us,usp00019nc,2014-11-06T23:24:25.792Z,"Fiji region",earthquake
1980-09-02T01:13:58.000Z,30.241,-113.398,15,4.5,mb,,,,,us,usp00019nd,2014-11-06T23:24:25.793Z,"Gulf of California",earthquake
1980-09-02T07:58:28.900Z,-23.704,-179.883,519,4.8,mb,,,,,us,usp00019ne,2014-11-06T23:24:25.795Z,"south of the Fiji Islands",earthquake
1980-09-02T09:34:47.600Z,-0.183,124.023,139,5.1,mb,,,,,us,usp00019nf,2014-11-06T23:24:25.795Z,"Molucca Sea",earthquake
1980-09-02T09:37:26.700Z,30.18,-113.307,15,4.1,mb,,,,,us,usp00019ng,2014-11-06T23:24:25.796Z,"Gulf of California",earthquake
1980-09-02T10:28:08.800Z,15.909,-88.291,25,5.3,mb,,,,,us,usp00019nh,2015-02-11T17:14:51.000Z,"offshore Guatemala",earthquake
1980-09-02T13:24:59.900Z,36.418,71.349,104,4.7,mb,,,,,us,usp00019nj,2014-11-06T23:24:25.799Z,"Hindu Kush region, Afghanistan",earthquake
1980-09-02T13:38:00.000Z,12.173,45.98,10,4.8,mb,,,,,us,usp00019nk,2014-11-06T23:24:25.800Z,"near the coast of Yemen",earthquake
1980-09-02T15:22:06.200Z,30.309,94.93,33,4.6,mb,,,,,us,usp00019nm,2014-11-06T23:24:25.801Z,"eastern Xizang",earthquake
1980-09-02T16:26:36.300Z,13.623,-91.412,60,5,mb,,,,,us,usp00019nn,2015-05-13T18:53:17.000Z,"offshore Guatemala",earthquake
1980-09-02T16:39:14.000Z,17.179,73.707,33,5.5,ms,,,,,us,usp00019np,2014-11-06T23:24:25.803Z,"Maharashtra, India",earthquake
