time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1999-09-02T17:34:45.450Z,-19.571,-69.13,141.1,4.1,mb,,,,1.58,us,usp0009dy7,2014-11-07T01:08:25.465Z,"Tarapaca, Chile",earthquake
1999-09-02T18:20:02.380Z,59.762,-153.31,135.4,,,,,,,us,usp0009dy8,2014-11-07T01:08:25.469Z,"Southern Alaska",earthquake
1999-09-02T19:49:25.270Z,-32.264,-70.594,103.7,2.3,md,,,,,us,usp0009dy9,2014-11-07T01:08:25.473Z,"Valparaiso, Chile",earthquake
1999-09-02T20:26:15.320Z,-3.068,130.184,33,4.1,mb,,,,0.96,us,usp0009dya,2014-11-07T01:08:25.480Z,"Seram, Indonesia",earthquake
1999-09-02T20:38:38.230Z,-15.377,-173.423,33,4.5,mb,,,,0.84,us,usp0009dyb,2014-11-07T01:08:25.487Z,"Tonga",earthquake
1999-09-02T21:12:46.080Z,-30.848,-71.604,21.4,3.8,md,,,,,us,usp0009dyc,2014-11-07T01:08:25.497Z,"Coquimbo, Chile",earthquake
1999-09-02T21:38:46.420Z,17.958,-67.224,1,3.1,ml,,,,,us,usp0009dyd,2014-11-07T01:08:25.503Z,"Puerto Rico region",earthquake
1999-09-02T22:04:08.780Z,41.104,142.386,67,4.6,mb,,,,0.87,us,usp0009dye,2014-11-07T01:08:25.506Z,"Hokkaido, Japan region",earthquake
1999-09-02T22:09:39.920Z,-33.886,-71.153,65.2,,,,,,,us,usp0009dyf,2014-11-07T01:08:25.522Z,"Region Metropolitana, Chile",earthquake
1999-09-02T22:22:51.470Z,-34.197,-70.421,111,2.8,md,,,,,us,usp0009dyg,2014-11-07T01:08:25.527Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
1999-09-02T22:30:49.710Z,-31.535,-69.876,149.4,3.5,md,,,,0.62,us,usp0009dyh,2014-11-07T01:08:25.533Z,"San Juan, Argentina",earthquake
1999-09-02T23:13:17.900Z,-31.958,-70.305,111.4,3.4,md,,,,,us,usp0009dyj,2014-11-07T01:08:25.541Z,"Coquimbo, Chile",earthquake
1999-09-03T00:05:49.200Z,44.6,7.2,2,1.8,ml,,,,,us,usp0009dyk,2014-11-07T01:08:25.549Z,"northern Italy",earthquake
1999-09-03T00:31:21.840Z,-31.467,-71.653,51,4.7,mb,,,,0.97,us,usp0009dym,2014-11-07T01:08:25.557Z,"offshore Coquimbo, Chile",earthquake
1999-09-03T00:55:23.500Z,35.882,-9.409,10,2.4,mblg,,,,0.73,us,usp0009dyn,2014-11-07T01:08:25.577Z,"west of Gibraltar",earthquake
1999-09-03T01:01:46.650Z,-31.691,-71.897,13.5,4.6,md,,,,,us,usp0009dyp,2014-11-07T01:08:25.586Z,"offshore Coquimbo, Chile",earthquake
1999-09-03T01:11:50.300Z,-31.598,-71.813,28.3,3.8,md,,,,,us,usp0009dyq,2014-11-07T01:08:25.593Z,"offshore Coquimbo, Chile",earthquake
1999-09-03T01:35:03.350Z,-31.429,-71.341,28.6,3.8,md,,,,,us,usp0009dyr,2014-11-07T01:08:25.597Z,"Coquimbo, Chile",earthquake
1999-09-03T01:45:02.620Z,-33.427,-71.883,15.3,3.3,md,,,,,us,usp0009dys,2014-11-07T01:08:25.602Z,"offshore Valparaiso, Chile",earthquake
1999-09-03T02:03:05.110Z,-11.347,33.458,10,4.1,mb,,,,1.24,us,usp0009dyt,2014-11-07T01:08:25.607Z,"Malawi",earthquake
1999-09-03T02:04:00.950Z,46.052,14.783,10,2,ml,,,,0.3,us,usp0009dyu,2014-11-07T01:08:25.628Z,"Slovenia",earthquake
1999-09-03T02:58:29.800Z,-39.87,177.12,31,4.1,ml,,,,,us,usp0009dyv,2014-11-07T01:08:25.633Z,"off the east coast of the North Island of New Zealand",earthquake
1999-09-03T03:04:26.060Z,59.603,-153.158,109.5,,,,,,,us,usp0009dyw,2014-11-07T01:08:25.637Z,"Southern Alaska",earthquake
1999-09-03T04:08:19.470Z,32.592,137.919,360.6,4.2,mb,,,,0.73,us,usp0009dyx,2014-11-07T01:08:25.640Z,"Izu Islands, Japan region",earthquake
1999-09-03T04:20:05.830Z,-16.872,-173.482,33,4.4,mb,,,,1.22,us,usp0009dyy,2014-11-07T01:08:25.643Z,"Tonga",earthquake
1999-09-03T04:28:15.370Z,-32.027,-71.5,29.9,4,md,,,,,us,usp0009dyz,2014-11-07T01:08:25.659Z,"Coquimbo, Chile",earthquake
1999-09-03T05:06:35.670Z,45.826,143.261,330,3.9,mb,,,,0.94,us,usp0009dz0,2014-11-07T01:08:25.666Z,"Hokkaido, Japan region",earthquake
1999-09-03T05:14:22.400Z,18.391,-68.676,202.9,3.5,md,,,,,us,usp0009dz1,2014-11-07T01:08:25.673Z,"Dominican Republic",earthquake
1999-09-03T05:29:33.600Z,38.46,23.36,31,4.1,mb,,,,,us,usp0009dz2,2014-11-07T01:08:25.677Z,"Greece",earthquake
1999-09-03T06:35:15.960Z,35.747,-118.481,4,3,ml,,,,,us,usp0009dz3,2014-11-07T01:08:25.719Z,"Central California",earthquake
1999-09-03T06:40:04.800Z,15.953,-98.33,1.2,3.9,md,,,,,us,usp0009dz4,2014-11-07T01:08:25.725Z,"offshore Oaxaca, Mexico",earthquake
1999-09-03T06:42:48.180Z,-31.441,-71.813,12.8,4.1,md,,,,,us,usp0009dz5,2014-11-07T01:08:25.730Z,"offshore Coquimbo, Chile",earthquake
1999-09-03T06:43:52.070Z,35.553,1.122,10,3.2,mblg,,,,0.79,us,usp0009dz6,2014-11-07T01:08:25.735Z,"northern Algeria",earthquake
1999-09-03T06:59:52.980Z,45.095,7.507,25.7,2.8,ml,,,,,us,usp0009dz7,2014-11-07T01:08:25.750Z,"northern Italy",earthquake
1999-09-03T07:06:16.840Z,36.366,71.069,201.1,4.2,mb,,,,0.71,us,usp0009dz8,2014-11-07T01:08:25.763Z,"Hindu Kush region, Afghanistan",earthquake
1999-09-03T07:16:18.710Z,47.501,-123.125,0,2.9,md,,,,,us,usp0009dz9,2014-11-07T01:08:25.776Z,"Olympic Peninsula, Washington",earthquake
1999-09-03T07:28:10.540Z,37.49,-118.409,10.7,3,ml,,,,,us,usp0009dza,2014-11-07T01:08:25.787Z,"Central California",earthquake
1999-09-03T08:55:00.180Z,-35.681,-71.728,69.9,3.2,md,,,,,us,usp0009dzb,2014-11-07T01:08:25.791Z,"Maule, Chile",earthquake
1999-09-03T09:09:25.280Z,36.846,-121.579,7.2,2.9,md,,,,,us,usp0009dzc,2014-11-07T01:08:25.796Z,"Central California",earthquake
1999-09-03T09:59:53.120Z,-32.511,-71.596,43.6,3.6,md,,,,,us,usp0009dzd,2014-11-07T01:08:25.798Z,"offshore Valparaiso, Chile",earthquake
1999-09-03T10:55:24.810Z,-32.54,-71.682,34.8,3.7,md,,,,,us,usp0009dze,2014-11-07T01:08:25.802Z,"offshore Valparaiso, Chile",earthquake
1999-09-03T11:38:43.240Z,13.039,95.771,33,4.7,mb,,,,0.96,us,usp0009dzf,2014-11-07T01:08:25.822Z,"Andaman Islands, India region",earthquake
1999-09-03T12:32:08.340Z,-31.943,-70.288,128.4,3.5,md,,,,,us,usp0009dzg,2014-11-07T01:08:25.850Z,"Coquimbo, Chile",earthquake
1999-09-03T12:39:27.300Z,15.599,147.105,33,,,,,,1.45,us,usp0009dzh,2014-11-07T01:08:25.913Z,"Mariana Islands region",earthquake
1999-09-03T12:49:31.730Z,-31.976,-70.046,131.6,3,md,,,,,us,usp0009dzj,2014-11-07T01:08:25.918Z,"San Juan, Argentina",earthquake
1999-09-03T13:11:40.560Z,-33.667,-70.081,11,3.1,md,,,,,us,usp0009dzk,2014-11-07T01:08:25.924Z,"Region Metropolitana, Chile",earthquake
1999-09-03T14:05:33.000Z,37.39,-117.07,0,3,md,,,,,us,usp0009dzm,2014-11-07T01:08:25.928Z,"Nevada",earthquake
1999-09-03T15:28:06.490Z,4.963,127.34,33,4.2,mb,,,,0.46,us,usp0009dzn,2014-11-07T01:08:25.933Z,"Kepulauan Talaud, Indonesia",earthquake
1999-09-03T17:07:15.600Z,-38.3,176.21,211,,,,,,,us,usp0009dzp,2014-11-07T01:08:25.936Z,"North Island of New Zealand",earthquake
1999-09-03T17:46:56.900Z,44.802,-112.747,10.6,3.5,ml,,,,,us,usp0009dzq,2014-11-07T01:08:25.939Z,"western Montana",earthquake
1999-09-03T18:48:45.720Z,-21.255,-68.167,142.4,3.6,mb,,,,1.34,us,usp0009dzr,2014-11-07T01:08:25.947Z,"Potosi, Bolivia",earthquake
1999-09-03T19:29:45.170Z,45.8,12.831,10,2.9,ml,,,,0.47,us,usp0009dzs,2014-11-07T01:08:25.950Z,"northern Italy",earthquake
1999-09-03T19:49:51.610Z,35.758,-118.024,10.1,2.8,ml,,,,,us,usp0009dzt,2014-11-07T01:08:25.956Z,"Central California",earthquake
1999-09-03T20:01:17.350Z,17.926,-66.074,1,3.2,ml,,,,,us,usp0009dzu,2014-11-07T01:08:25.958Z,"Puerto Rico region",earthquake
1999-09-03T21:02:31.800Z,38.07,-5.6,11.6,2.3,mblg,,,,,us,usp0009dzv,2014-11-07T01:08:25.961Z,"Spain",earthquake
1999-09-03T21:10:42.790Z,32.625,-116.136,12.3,3.7,ml,,,,,us,usp0009dzw,2014-11-07T01:08:25.966Z,"Southern California",earthquake
1999-09-04T00:07:40.590Z,51.527,-178.473,62.4,4.1,mb,,,,1.04,us,usp0009dzx,2014-11-07T01:08:25.973Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1999-09-04T01:47:46.520Z,-31.466,-70.673,128,3.1,md,,,,,us,usp0009dzy,2014-11-07T01:08:25.984Z,"Coquimbo, Chile",earthquake
1999-09-04T01:51:06.250Z,45.177,-120.077,1.3,2.9,md,,,,,us,usp0009dzz,2014-11-07T01:08:25.989Z,"Oregon",earthquake
1999-09-04T03:18:41.740Z,-30.025,-72.082,55,4,md,,,,,us,usp0009e00,2014-11-07T01:08:26.002Z,"offshore Coquimbo, Chile",earthquake
1999-09-04T03:40:02.910Z,18.056,-66.332,2.9,3.3,ml,,,,,us,usp0009e01,2014-11-07T01:08:26.007Z,"Puerto Rico",earthquake
1999-09-04T04:48:54.130Z,32.61,48.574,33,4.3,mb,,,,0.67,us,usp0009e02,2014-11-07T01:08:26.011Z,"western Iran",earthquake
1999-09-04T05:02:32.380Z,52.737,-168.248,33,4.6,mb,,,,0.88,us,usp0009e03,2014-11-07T01:08:26.017Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
1999-09-04T05:16:54.800Z,42.7,0.6,2,2,ml,,,,,us,usp0009e04,2014-11-07T01:08:26.032Z,"Pyrenees",earthquake
1999-09-04T05:46:17.650Z,-40.088,78.287,10,4.5,mb,,,,0.41,us,usp0009e05,2014-11-07T01:08:26.036Z,"Mid-Indian Ridge",earthquake
1999-09-04T05:48:42.490Z,45.791,12.822,10,2.4,ml,,,,0.67,us,usp0009e06,2014-11-07T01:08:26.039Z,"northern Italy",earthquake
1999-09-04T06:12:56.200Z,44.9,6.6,2,,,,,,,us,usp0009e07,2014-11-07T01:08:26.043Z,"France",earthquake
1999-09-04T06:49:55.560Z,18.723,-65.834,118.9,3,md,,,,,us,usp0009e08,2014-11-07T01:08:26.045Z,"Puerto Rico region",earthquake
1999-09-04T07:11:38.910Z,11.047,-62.244,95,3,md,,,,,us,usp0009e09,2014-11-07T01:08:26.048Z,"offshore Sucre, Venezuela",earthquake
1999-09-04T08:08:06.000Z,44.12,7.134,9.2,2.2,ml,,,,,us,usp0009e0a,2014-11-07T01:08:26.050Z,"northern Italy",earthquake
1999-09-04T08:15:57.140Z,-31.805,-69.943,138,3,md,,,,,us,usp0009e0b,2014-11-07T01:08:26.057Z,"San Juan, Argentina",earthquake
1999-09-04T08:23:11.910Z,-6.325,155.371,131.3,4.4,mb,,,,0.95,us,usp0009e0c,2014-11-07T01:08:26.062Z,"Bougainville region, Papua New Guinea",earthquake
1999-09-04T09:08:45.820Z,-5.834,131.041,103.6,4.6,mb,,,,0.59,us,usp0009e0d,2014-11-07T01:08:26.067Z,"Banda Sea",earthquake
1999-09-04T09:21:06.400Z,-38.3,176.58,203,,,,,,,us,usp0009e0e,2014-11-07T01:08:26.071Z,"North Island of New Zealand",earthquake
1999-09-04T10:30:46.410Z,40.741,30.032,17.3,4,mb,,,,,us,usp0009e0f,2014-11-07T01:08:26.074Z,"western Turkey",earthquake
1999-09-04T12:08:38.250Z,45.981,15.151,10,2.2,ml,,,,0.18,us,usp0009e0g,2014-11-07T01:08:26.081Z,"Slovenia",earthquake
1999-09-04T12:34:14.270Z,8.921,126.007,33,,,,,,1.19,us,usp0009e0h,2014-11-07T01:08:26.084Z,"Mindanao, Philippines",earthquake
1999-09-04T12:54:20.910Z,-33.602,-71.447,44.4,3.4,md,,,,,us,usp0009e0j,2014-11-07T01:08:26.086Z,"Valparaiso, Chile",earthquake
1999-09-04T12:54:46.430Z,22.653,121.229,33,4.1,mb,,,,1.34,us,usp0009e0k,2014-11-07T01:08:26.090Z,"Taiwan region",earthquake
1999-09-04T12:57:14.410Z,-31.759,-70.1,147.7,3.1,md,,,,,us,usp0009e0m,2014-11-07T01:08:26.094Z,"San Juan, Argentina",earthquake
1999-09-04T13:21:08.500Z,44.81,-112.765,10.3,3.3,ml,,,,,us,usp0009e0n,2014-11-07T01:08:26.099Z,"western Montana",earthquake
1999-09-04T13:43:32.880Z,-0.066,122.215,148.6,4.1,mb,,,,0.37,us,usp0009e0p,2014-11-07T01:08:26.105Z,"Sulawesi, Indonesia",earthquake
1999-09-04T13:52:46.000Z,35.54,-3.64,2.8,2.2,mblg,,,,,us,usp0009e0q,2014-11-07T01:08:26.108Z,"Strait of Gibraltar",earthquake
1999-09-04T14:10:55.580Z,-35.304,-105.586,10,4.8,mb,,,,1.16,us,usp0009e0r,2014-11-07T01:08:26.113Z,"southern East Pacific Rise",earthquake
1999-09-04T14:47:34.000Z,45.8,7.1,2,2.3,ml,,,,,us,usp0009e0s,2014-11-07T01:08:26.128Z,"northern Italy",earthquake
1999-09-04T15:18:35.000Z,49.42,-117.65,5,2.7,md,,,,,us,usp0009e0t,2014-11-07T01:08:26.134Z,"British Columbia, Canada",earthquake
1999-09-04T17:10:21.120Z,3.692,128.282,95,4.4,mb,,,,0.73,us,usp0009e0u,2014-11-07T01:08:26.138Z,"north of Halmahera, Indonesia",earthquake
1999-09-04T17:15:31.730Z,35.071,77.362,33,4,mb,,,,1.42,us,usp0009e0v,2014-11-07T01:08:26.142Z,"Kashmir-Xinjiang border region",earthquake
1999-09-04T17:19:08.460Z,1.216,127.175,33,4.1,mb,,,,1.13,us,usp0009e0w,2014-11-07T01:08:26.146Z,"Halmahera, Indonesia",earthquake
1999-09-04T17:24:11.080Z,63.226,-150.357,126.2,,,,,,,us,usp0009e0x,2014-11-07T01:08:26.149Z,"Central Alaska",earthquake
1999-09-04T17:40:56.950Z,16.041,-99.094,10,4.2,mb,,,,1.15,us,usp0009e0y,2014-11-07T01:08:26.153Z,"offshore Guerrero, Mexico",earthquake
1999-09-04T17:54:43.050Z,-33.037,-70.372,111.5,2.6,md,,,,,us,usp0009e0z,2014-11-07T01:08:26.163Z,"Valparaiso, Chile",earthquake
1999-09-04T17:57:45.590Z,1.421,127.197,99.8,4.5,mb,,,,0.81,us,usp0009e10,2014-11-07T01:08:26.167Z,"Halmahera, Indonesia",earthquake
1999-09-04T18:21:15.580Z,61.766,-151.947,114.9,,,,,,,us,usp0009e11,2014-11-07T01:08:26.172Z,"Southern Alaska",earthquake
1999-09-04T20:45:48.980Z,40.297,50.847,33.1,4.6,mb,,,,1.01,us,usp0009e12,2014-11-07T01:08:26.176Z,"Caspian Sea, offshore Azerbaijan",earthquake
1999-09-04T20:58:37.320Z,46.008,14.145,10,1,ml,,,,0.67,us,usp0009e13,2014-11-07T01:08:26.195Z,"Slovenia",earthquake
1999-09-05T01:15:42.700Z,46.1,0.8,2,2.2,ml,,,,,us,usp0009e14,2014-11-07T01:08:26.198Z,"France",earthquake
1999-09-05T01:45:56.520Z,26.026,124.79,198.1,4.6,mb,,,,1.13,us,usp0009e15,2014-11-07T01:08:26.204Z,"northeast of Taiwan",earthquake
1999-09-05T01:49:30.290Z,-14.31,167.22,216.2,4.7,mb,,,,1.01,us,usp0009e16,2014-11-07T01:08:26.211Z,"Vanuatu",earthquake
1999-09-05T02:28:16.980Z,28.159,87.413,33,4.5,mb,,,,0.97,us,usp0009e17,2014-11-07T01:08:26.237Z,"western Xizang",earthquake
1999-09-05T03:19:07.610Z,37.399,138.817,33,,,,,,1,us,usp0009e18,2014-11-07T01:08:26.245Z,"near the west coast of Honshu, Japan",earthquake
1999-09-05T03:35:36.190Z,-32.918,-178.471,33,5.1,mwc,,,,1.01,us,usp0009e19,2015-02-11T17:16:58.000Z,"south of the Kermadec Islands",earthquake
