time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1974-11-01T03:36:19.600Z,-21.587,-174.308,33,4.9,ms,,,,,us,usp00008mt,2014-11-06T23:21:27.102Z,"Tonga",earthquake
1974-11-01T03:49:54.200Z,-14.971,-172.277,33,4.7,mb,,,,,us,usp00008mu,2014-11-06T23:21:27.103Z,"Samoa Islands",earthquake
1974-11-01T09:41:57.900Z,35.651,140.265,58,4,mb,,,,,us,usp00008mv,2014-11-06T23:21:27.103Z,"near the east coast of Honshu, Japan",earthquake
1974-11-01T09:54:22.000Z,36.298,141.056,50,4.1,mb,,,,,us,usp00008mw,2014-11-06T23:21:27.104Z,"near the east coast of Honshu, Japan",earthquake
1974-11-01T12:46:35.700Z,14.698,52.159,33,4.8,mb,,,,,us,usp00008mx,2014-11-06T23:21:27.105Z,"Gulf of Aden",earthquake
1974-11-01T17:04:16.000Z,59.431,-146.083,33,3.6,ml,,,,,us,usp00008my,2014-11-06T23:21:27.105Z,"Gulf of Alaska",earthquake
1974-11-01T18:50:31.300Z,30.754,141.21,95,4.7,mb,,,,,us,usp00008mz,2014-11-06T23:21:27.106Z,"Izu Islands, Japan region",earthquake
1974-11-01T20:22:59.100Z,48.6,-123.2,53,3.2,ml,,,,,us,usp00008n0,2014-11-06T23:21:27.107Z,"San Juan Islands region, Washington",earthquake
1974-11-01T20:44:31.200Z,-39.058,-179.784,26,5.1,mb,,,,,us,usp00008n1,2014-11-06T23:21:27.108Z,"east of the North Island of New Zealand",earthquake
1974-11-01T23:20:18.100Z,-58.969,-25.418,33,5.3,mb,,,,,us,usp00008n2,2014-11-06T23:21:27.108Z,"South Sandwich Islands region",earthquake
1974-11-02T00:57:37.100Z,-12.528,-77.869,33,4.9,mb,,,,,us,usp00008n3,2014-11-06T23:21:27.109Z,"near the coast of central Peru",earthquake
1974-11-02T01:03:36.700Z,10.344,-40.919,33,5,ms,,,,,us,usp00008n4,2014-11-06T23:21:27.109Z,"northern Mid-Atlantic Ridge",earthquake
1974-11-02T02:59:51.100Z,53.939,160.36,48,4.6,mb,,,,,us,usp00008n5,2014-11-06T23:21:27.110Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1974-11-02T04:59:56.700Z,70.817,54.063,0,6.7,mb,,,,,us,usp00008n6,2015-06-16T17:19:07.572Z,"Novaya Zemlya, Russia",nuclear explosion
1974-11-02T06:15:16.400Z,-32.38,-72.209,20,3.8,mb,,,,,us,usp00008n7,2014-11-06T23:21:27.112Z,"offshore Valparaiso, Chile",earthquake
1974-11-02T08:27:29.200Z,41.432,142.096,67,5.1,mb,,,,,us,usp00008n8,2014-11-06T23:21:27.113Z,"Hokkaido, Japan region",earthquake
1974-11-02T09:54:36.300Z,51.011,-179.718,33,4.3,mb,,,,,us,usp00008n9,2014-11-06T23:21:27.113Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1974-11-02T11:30:36.900Z,61.892,-150.804,61,,,,,,,us,usp00008na,2014-11-06T23:21:27.115Z,"Southern Alaska",earthquake
1974-11-02T12:28:32.500Z,-32.588,-72.428,33,,,,,,,us,usp00008nb,2014-11-06T23:21:27.116Z,"offshore Valparaiso, Chile",earthquake
1974-11-02T12:39:07.600Z,39.546,143.416,32,4.7,mb,,,,,us,usp00008nc,2014-11-06T23:21:27.117Z,"off the east coast of Honshu, Japan",earthquake
1974-11-02T19:36:25.200Z,61.341,-151.745,106,,,,,,,us,usp00008nd,2014-11-06T23:21:27.118Z,"Southern Alaska",earthquake
1974-11-02T19:43:41.700Z,42.989,144.431,121,4.9,mb,,,,,us,usp00008ne,2014-11-06T23:21:27.119Z,"Hokkaido, Japan region",earthquake
1974-11-02T21:43:16.800Z,-10.103,112.637,39,5.4,mb,,,,,us,usp00008nf,2014-11-06T23:21:27.120Z,"south of Java, Indonesia",earthquake
1974-11-02T21:55:20.400Z,36.341,141.699,44,5.1,mb,,,,,us,usp00008ng,2014-11-06T23:21:27.122Z,"near the east coast of Honshu, Japan",earthquake
1974-11-02T22:11:57.700Z,36.47,141.726,36,4.8,mb,,,,,us,usp00008nh,2014-11-06T23:21:27.122Z,"near the east coast of Honshu, Japan",earthquake
1974-11-02T22:19:05.200Z,-15.182,-174.052,97,5.6,mb,,,,,us,usp00008nj,2015-05-13T18:53:10.000Z,"Tonga",earthquake
1974-11-02T22:34:22.100Z,73.051,13.716,33,4.3,mb,,,,,us,usp00008nk,2014-11-06T23:21:27.125Z,"Norwegian Sea",earthquake
1974-11-02T22:45:07.900Z,36.429,141.882,16,4.9,mb,,,,,us,usp00008nm,2014-11-06T23:21:27.126Z,"near the east coast of Honshu, Japan",earthquake
1974-11-03T00:30:52.100Z,64.78,-149.383,33,3.3,ml,,,,,us,usp00008nn,2014-11-06T23:21:27.127Z,"Central Alaska",earthquake
1974-11-03T04:45:36.600Z,-9.876,150.129,21,4.1,mb,,,,,us,usp00008np,2014-11-06T23:21:27.128Z,"eastern New Guinea region, Papua New Guinea",earthquake
1974-11-03T10:27:31.000Z,43.627,81.866,33,5.2,mb,,,,,us,usp00008nq,2014-11-06T23:21:27.129Z,"northern Xinjiang, China",earthquake
1974-11-03T11:23:30.000Z,36.986,134.724,382,4.1,mb,,,,,us,usp00008nr,2014-11-06T23:21:27.130Z,"Sea of Japan",earthquake
1974-11-03T11:54:29.300Z,-38.209,-73.042,37,4.7,mb,,,,,us,usp00008ns,2014-11-06T23:21:27.131Z,"Araucania, Chile",earthquake
1974-11-03T12:00:13.100Z,42.544,142.533,130,4.8,mb,,,,,us,usp00008nt,2014-11-06T23:21:27.132Z,"Hokkaido, Japan region",earthquake
1974-11-03T13:26:16.000Z,36.317,141.162,58,4.2,mb,,,,,us,usp00008nu,2014-11-06T23:21:27.133Z,"near the east coast of Honshu, Japan",earthquake
1974-11-03T16:29:08.800Z,15.017,122.67,33,5.1,mb,,,,,us,usp00008nv,2014-11-06T23:21:27.133Z,"Philippine Islands region",earthquake
1974-11-03T16:48:10.400Z,36.486,141.309,39,4.3,mb,,,,,us,usp00008nw,2014-11-06T23:21:27.135Z,"near the east coast of Honshu, Japan",earthquake
1974-11-03T18:35:59.000Z,-34.828,-108.304,33,5.1,mb,,,,,us,usp00008nx,2014-11-06T23:21:27.136Z,"southern East Pacific Rise",earthquake
1974-11-03T20:06:36.500Z,-34.825,-108.081,33,4.6,mb,,,,,us,usp00008ny,2014-11-06T23:21:27.137Z,"southern East Pacific Rise",earthquake
