time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1976-03-01T03:36:34.500Z,-6.841,106.32,103,5.2,mb,,,,,us,usp0000f9d,2014-11-06T23:21:34.250Z,"Java, Indonesia",earthquake
1976-03-01T15:00:05.400Z,-54.385,5.741,33,4.8,mb,,,,,us,usp0000f9e,2014-11-06T23:21:34.250Z,"Bouvet Island region",earthquake
1976-03-01T18:27:26.800Z,51.649,159.142,45,4.7,mb,,,,,us,usp0000f9f,2014-11-06T23:21:34.251Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
1976-03-01T18:59:39.200Z,27.183,140.256,464,4.4,mb,,,,,us,usp0000f9g,2014-11-06T23:21:34.251Z,"Bonin Islands, Japan region",earthquake
1976-03-01T19:48:03.500Z,-9.266,157.276,25,5.6,mb,,,,,us,usp0000f9h,2014-11-06T23:21:34.252Z,"Solomon Islands",earthquake
1976-03-02T00:22:18.300Z,-5.506,147.142,189,,,,,,,us,usp0000f9j,2014-11-06T23:21:34.253Z,"eastern New Guinea region, Papua New Guinea",earthquake
1976-03-02T02:49:51.700Z,33.096,140.792,57,4.5,mb,,,,,us,usp0000f9k,2014-11-06T23:21:34.253Z,"Izu Islands, Japan region",earthquake
1976-03-02T05:01:14.500Z,37.222,71.245,107,4.6,mb,,,,,us,usp0000f9m,2014-11-06T23:21:34.254Z,"Hindu Kush region, Afghanistan",earthquake
1976-03-02T06:07:22.300Z,-3.277,102.65,33,4.8,mb,,,,,us,usp0000f9n,2014-11-06T23:21:34.254Z,"southern Sumatra, Indonesia",earthquake
1976-03-02T06:48:42.200Z,37.755,134.221,388,4.5,mb,,,,,us,usp0000f9p,2014-11-06T23:21:34.255Z,"Sea of Japan",earthquake
1976-03-02T08:28:00.200Z,47.791,8.994,5,,,,,,,us,usp0000f9q,2014-11-06T23:21:34.256Z,"Switzerland",earthquake
1976-03-02T10:51:09.600Z,-6.281,154.797,61,5.7,mb,,,,,us,usp0000f9r,2015-05-13T18:53:11.000Z,"Bougainville region, Papua New Guinea",earthquake
1976-03-02T12:35:53.100Z,39.382,73.523,53,4.8,mb,,,,,us,usp0000f9s,2014-11-06T23:21:34.257Z,"Tajikistan",earthquake
1976-03-02T12:37:49.400Z,37.343,30.677,33,,,,,,,us,usp0000f9t,2014-11-06T23:21:34.257Z,"western Turkey",earthquake
1976-03-02T15:46:26.800Z,-32.654,-178.081,33,4.9,ms,,,,,us,usp0000f9u,2014-11-06T23:21:34.258Z,"south of the Kermadec Islands",earthquake
1976-03-02T19:41:36.400Z,40.703,19.679,27,4.9,mb,,,,,us,usp0000f9v,2014-11-06T23:21:34.259Z,"Albania",earthquake
1976-03-03T00:32:34.000Z,31.769,132.585,33,4.9,mb,,,,,us,usp0000f9w,2014-11-06T23:21:34.260Z,"southeast of Shikoku, Japan",earthquake
1976-03-03T02:50:02.400Z,33.191,140.562,65,,,,,,,us,usp0000f9x,2014-11-06T23:21:34.260Z,"Izu Islands, Japan region",earthquake
1976-03-03T06:38:02.100Z,-30.194,-176.979,33,,,,,,,us,usp0000f9y,2014-11-06T23:21:34.261Z,"Kermadec Islands region",earthquake
