time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1997-05-01T00:36:25.080Z,51.214,-179.307,33,,,,,,0.84,us,usp00081hv,2014-11-07T01:02:40.819Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1997-05-01T00:53:04.700Z,51.275,-179.26,33,3.8,mb,,,,0.84,us,usp00081hw,2014-11-07T01:02:41.354Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1997-05-01T00:58:10.800Z,-13.403,166.409,33,4.6,mb,,,,1.15,us,usp00081hx,2014-11-07T01:02:41.374Z,"Vanuatu",earthquake
1997-05-01T01:08:01.450Z,-7.871,153.733,33,4.4,mb,,,,1.09,us,usp00081hy,2014-11-07T01:02:41.388Z,"New Britain region, Papua New Guinea",earthquake
1997-05-01T01:45:11.710Z,-3,137.028,33,4.3,mb,,,,0.96,us,usp00081hz,2014-11-07T01:02:41.406Z,"Papua, Indonesia",earthquake
1997-05-01T01:58:58.200Z,59.86,-150.889,53,2.8,ml,,,,,us,usp00081j0,2014-11-07T01:02:41.423Z,"Kenai Peninsula, Alaska",earthquake
1997-05-01T02:20:26.820Z,45.685,6.165,10,1.6,ml,,,,0.01,us,usp00081j1,2014-11-07T01:02:41.493Z,"France",earthquake
1997-05-01T02:36:23.300Z,50.33,1.253,5,3,ml,,,,0.89,us,usp00081j2,2014-11-07T01:02:41.501Z,"France",earthquake
1997-05-01T02:41:03.310Z,-13.383,166.376,33,4.8,mb,,,,1.11,us,usp00081j3,2014-11-07T01:02:41.540Z,"Vanuatu",earthquake
1997-05-01T03:10:48.840Z,-13.644,166.256,33,5,mb,,,,0.89,us,usp00081j4,2014-11-07T01:02:41.586Z,"Vanuatu",earthquake
1997-05-01T03:22:45.960Z,49.766,0.671,5,2.1,ml,,,,0.44,us,usp00081j5,2014-11-07T01:02:41.676Z,"France",earthquake
1997-05-01T03:26:06.490Z,-21.754,-176.93,300,4.5,mb,,,,0.99,us,usp00081j6,2014-11-07T01:02:41.689Z,"Fiji region",earthquake
1997-05-01T03:59:08.780Z,-4.028,138.543,33,4.3,mb,,,,1.21,us,usp00081j7,2014-11-07T01:02:41.749Z,"Papua, Indonesia",earthquake
1997-05-01T04:12:28.680Z,-33.081,-69.32,5,3.7,md,,,,0.47,us,usp00081j8,2014-11-07T01:02:41.761Z,"Mendoza, Argentina",earthquake
1997-05-01T04:42:22.020Z,35.533,77.227,33,,,,,,0.26,us,usp00081j9,2014-11-07T01:02:41.776Z,"Kashmir-Xinjiang border region",earthquake
1997-05-01T04:56:28.830Z,-0.421,-19.151,10,4.5,mb,,,,0.9,us,usp00081ja,2014-11-07T01:02:41.783Z,"central Mid-Atlantic Ridge",earthquake
1997-05-01T05:04:34.190Z,18.423,-68.334,150,3.5,md,,,,0.25,us,usp00081jb,2014-11-07T01:02:41.832Z,"Mona Passage, Dominican Republic",earthquake
1997-05-01T05:27:31.570Z,47.047,-2.864,5,1.9,ml,,,,0.52,us,usp00081jc,2014-11-07T01:02:41.842Z,"France",earthquake
1997-05-01T05:45:30.650Z,51.234,-179.24,33,4.4,mb,,,,1.01,us,usp00081jd,2014-11-07T01:02:41.847Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1997-05-01T06:08:30.660Z,44.578,7.253,10,2.1,ml,,,,0.42,us,usp00081je,2014-11-07T01:02:41.880Z,"northern Italy",earthquake
1997-05-01T06:22:13.380Z,34.38,-118.649,12.9,2.8,ml,,,,,us,usp00081jf,2014-11-07T01:02:41.890Z,"Greater Los Angeles area, California",earthquake
1997-05-01T06:25:38.050Z,35.653,77.632,33,3.5,mb,,,,0.93,us,usp00081jg,2014-11-07T01:02:41.921Z,"Kashmir-Xinjiang border region",earthquake
1997-05-01T07:01:38.590Z,-14.938,-176.732,300,4.1,mb,,,,1.18,us,usp00081jh,2014-11-07T01:02:41.928Z,"Fiji region",earthquake
1997-05-01T07:20:16.020Z,-7.375,120.389,100,4.5,mb,,,,1.31,us,usp00081jj,2014-11-07T01:02:41.946Z,"Flores Sea",earthquake
1997-05-01T08:14:29.060Z,20.071,143.508,33,,,,,,0.99,us,usp00081jk,2014-11-07T01:02:41.958Z,"Mariana Islands region",earthquake
1997-05-01T09:16:23.140Z,51.266,-179.113,33,4.9,mb,,,,0.87,us,usp00081jm,2014-11-07T01:02:41.964Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1997-05-01T09:29:55.390Z,65.15,-148.616,10.7,2.5,ml,,,,,us,usp00081jn,2014-11-07T01:02:42.060Z,"northern Alaska",earthquake
