time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1975-04-01T02:32:59.100Z,-44.071,-75.574,33,5.1,mb,,,,,us,usp0000aet,2014-11-06T23:21:29.583Z,"off the coast of Aisen, Chile",earthquake
1975-04-01T02:55:08.200Z,-24.827,178.502,584,4.8,mb,,,,,us,usp0000aeu,2014-11-06T23:21:29.584Z,"south of the Fiji Islands",earthquake
1975-04-01T04:16:24.600Z,62.62,-148.108,77,3.3,mb,,,,,us,usp0000aev,2014-11-06T23:21:29.585Z,"Central Alaska",earthquake
1975-04-01T08:20:01.600Z,38.529,23.144,6,4.6,mb,,,,,us,usp0000aew,2014-11-06T23:21:29.586Z,"Greece",earthquake
1975-04-01T16:18:44.000Z,31.877,78.47,33,4.7,mb,,,,,us,usp0000aex,2014-11-06T23:21:29.587Z,"western Xizang-India border region",earthquake
1975-04-01T16:31:14.300Z,44.81,149.581,33,4.5,mb,,,,,us,usp0000aey,2014-11-06T23:21:29.588Z,"Kuril Islands",earthquake
1975-04-01T19:21:25.800Z,48.181,154.835,35,5.1,mb,,,,,us,usp0000aez,2014-11-06T23:21:29.588Z,"Kuril Islands",earthquake
1975-04-01T23:05:32.400Z,5.594,-72.48,42,4.6,mb,,,,,us,usp0000af0,2014-11-06T23:21:29.590Z,"Colombia",earthquake
1975-04-02T01:01:46.300Z,0.064,125.793,68,4.5,mb,,,,,us,usp0000af1,2014-11-06T23:21:29.591Z,"Molucca Sea",earthquake
1975-04-02T03:44:18.300Z,22.644,122.967,33,5,mb,,,,,us,usp0000af2,2014-11-06T23:21:29.592Z,"Taiwan region",earthquake
1975-04-02T04:23:04.600Z,34.549,26.383,33,4.6,mb,,,,,us,usp0000af3,2014-11-06T23:21:29.593Z,"Crete, Greece",earthquake
1975-04-02T08:44:00.400Z,33.597,140.374,71,5.6,mb,,,,,us,usp0000af4,2015-05-13T18:53:10.000Z,"Izu Islands, Japan region",earthquake
1975-04-02T10:31:32.000Z,-23.022,-175.112,33,5.6,mb,,,,,us,usp0000af5,2015-05-13T18:53:10.000Z,"Tonga region",earthquake
1975-04-02T10:35:26.400Z,19.166,121.214,43,5,mb,,,,,us,usp0000af6,2014-11-06T23:21:29.595Z,"Babuyan Islands region, Philippines",earthquake
1975-04-02T14:43:21.900Z,51.619,-178.289,62,4.9,mb,,,,,us,usp0000af7,2014-11-06T23:21:29.597Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1975-04-02T16:03:50.100Z,22.806,122.89,55,4.6,mb,,,,,us,usp0000af8,2014-11-06T23:21:29.598Z,"Taiwan region",earthquake
1975-04-02T19:31:28.200Z,-5.801,147.141,50,,,,,,,us,usp0000af9,2014-11-06T23:21:29.598Z,"eastern New Guinea region, Papua New Guinea",earthquake
1975-04-02T20:02:07.800Z,40.391,26.1,46,,,,,,,us,usp0000afa,2014-11-06T23:21:29.600Z,"western Turkey",earthquake
1975-04-02T21:06:45.900Z,42.094,-112.444,7,4.7,mb,,,,,us,usp0000afb,2014-11-06T23:21:29.600Z,"southern Idaho",earthquake
1975-04-03T03:14:11.500Z,-12.183,166.629,117,5.3,mb,,,,,us,usp0000afc,2014-11-06T23:21:29.601Z,"Santa Cruz Islands",earthquake
1975-04-03T06:26:44.300Z,16.971,120.302,83,5.2,mb,,,,,us,usp0000afd,2014-11-06T23:21:29.603Z,"Luzon, Philippines",earthquake
1975-04-03T09:10:15.800Z,18.065,-98.697,136,3.8,mb,,,,,us,usp0000afe,2014-11-06T23:21:29.604Z,"Puebla, Mexico",earthquake
1975-04-03T14:34:14.300Z,40.836,141.921,75,5,mb,,,,,us,usp0000aff,2014-11-06T23:21:29.605Z,"near the east coast of Honshu, Japan",earthquake
1975-04-03T16:15:16.400Z,43.626,148.806,33,4.5,mb,,,,,us,usp0000afg,2014-11-06T23:21:29.606Z,"east of the Kuril Islands",earthquake
1975-04-03T21:06:38.400Z,-30.595,-178.003,48,4.8,mb,,,,,us,usp0000afh,2014-11-06T23:21:29.608Z,"Kermadec Islands, New Zealand",earthquake
