time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2010-09-01T00:46:31.000Z,35.611,-97.235,3.1,3.1,mblg,19,54.2,,,us,usp000hk02,2015-03-24T01:55:27.499Z,"Oklahoma",earthquake
2010-09-01T01:07:34.000Z,35.604,-97.241,4.3,2.9,mblg,10,95.3,,,us,usp000hk03,2014-11-07T01:42:20.768Z,"Oklahoma",earthquake
2010-09-01T01:16:47.150Z,-5.454,148.865,46.5,4.3,mb,11,209.9,,0.59,us,usp000hk04,2014-11-07T01:42:20.791Z,"New Britain region, Papua New Guinea",earthquake
2010-09-01T01:26:55.200Z,37.987,-122.068,15.6,3,mw,4,220.7,,,us,usp000hk05,2015-01-28T11:48:54.065Z,"San Francisco Bay area, California",earthquake
2010-09-01T01:29:16.150Z,56.554,-170.835,27.1,3.2,ml,12,181.5,,,us,usp000hk06,2014-11-07T01:42:20.814Z,"Pribilof Islands, Alaska region",earthquake
2010-09-01T01:46:23.110Z,-6.861,150.191,54.2,4.9,mwc,99,34.8,,0.8,us,usp000hk07,2015-02-11T17:19:27.000Z,"New Britain region, Papua New Guinea",earthquake
2010-09-01T01:50:18.130Z,-3.324,146.314,58.3,4.5,mb,27,105.2,,1.23,us,usp000hk08,2014-11-07T01:42:20.920Z,"Bismarck Sea",earthquake
2010-09-01T01:55:13.280Z,23.323,126.26,40.1,4.4,mb,13,195.1,,0.98,us,usp000hk09,2014-11-07T01:42:20.941Z,"southeast of the Ryukyu Islands, Japan",earthquake
2010-09-01T01:55:26.320Z,12.574,125.506,35,4.4,mb,18,151.3,,0.85,us,usp000hk0a,2014-11-07T01:42:20.968Z,"Samar, Philippines",earthquake
2010-09-01T01:59:00.240Z,52.617,-169.401,6.6,2.6,ml,8,347.3,,,us,usp000hk0b,2014-11-07T01:42:20.983Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T02:57:37.770Z,12.895,142.953,156.4,4.9,mb,185,41.1,,0.75,us,usp000hk0c,2014-11-07T01:42:20.995Z,"Mariana Islands region",earthquake
2010-09-01T03:10:37.000Z,12.12,141.317,10,4.6,mb,15,125,,0.74,us,usp000hk0d,2014-11-07T01:42:21.163Z,"Mariana Islands region",earthquake
2010-09-01T04:01:47.950Z,56.215,-160.88,194.8,2.8,m,11,191.4,,,us,usp000hk0e,2014-11-07T01:42:21.175Z,"Alaska Peninsula",earthquake
2010-09-01T05:21:00.730Z,-20.312,-68.694,114.5,4.5,mb,23,99.4,,1.02,us,usp000hk0f,2014-11-07T01:42:21.187Z,"Potosi, Bolivia",earthquake
2010-09-01T05:41:37.660Z,18.493,-68.68,157.1,4.2,md,18,164.2,,0.2,us,usp000hk0g,2014-11-07T01:42:21.207Z,"Dominican Republic",earthquake
2010-09-01T05:47:47.480Z,52.732,-169.628,4.6,2.9,ml,17,198.6,,,us,usp000hk0h,2014-11-07T01:42:21.224Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T05:58:35.700Z,36.857,-121.595,6.8,3.2,mwr,7,203.7,,,us,usp000hk0j,2015-01-28T16:03:03.127Z,"Central California",earthquake
2010-09-01T06:22:09.360Z,-33.92,-72.226,29.4,4.5,mb,22,132.2,,0.83,us,usp000hk0k,2014-11-07T01:42:21.245Z,"offshore Libertador O'Higgins, Chile",earthquake
2010-09-01T07:22:56.330Z,63.819,-165.932,6,3.1,ml,10,156.7,,,us,usp000hk0m,2014-11-07T01:42:21.260Z,"Bering Strait",earthquake
2010-09-01T07:32:53.660Z,37.925,141.788,44.4,5.2,mwc,102,126.5,,0.77,us,usp000hk0n,2015-02-11T17:19:27.000Z,"near the east coast of Honshu, Japan",earthquake
2010-09-01T08:20:16.420Z,53.171,-165.432,41.1,3.2,ml,21,226.5,,,us,usp000hk0p,2014-11-07T01:42:21.343Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T09:17:23.000Z,35.609,-97.243,3.5,2.5,md,6,121.1,,,us,usp000hk0q,2014-11-07T01:42:21.356Z,"Oklahoma",earthquake
2010-09-01T11:13:49.660Z,2.652,95.462,35,4.4,mb,37,182.7,,0.74,us,usp000hk0r,2014-11-07T01:42:21.362Z,"Simeulue, Indonesia",earthquake
2010-09-01T12:22:45.730Z,52.835,-173.805,31.7,2.6,ml,10,198,,,us,usp000hk0s,2014-11-07T01:42:21.385Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T12:24:50.080Z,-6.104,147.654,69.4,4.7,mb,39,41.7,,0.92,us,usp000hk0t,2014-11-07T01:42:21.392Z,"eastern New Guinea region, Papua New Guinea",earthquake
2010-09-01T12:27:09.170Z,54.44,-161.456,13.1,2.6,ml,12,243.6,,,us,usp000hk0u,2014-11-07T01:42:21.413Z,"Alaska Peninsula",earthquake
2010-09-01T13:12:01.030Z,-5.856,148.574,140.3,4.6,mb,34,89.9,,1.13,us,usp000hk0v,2014-11-07T01:42:21.421Z,"New Britain region, Papua New Guinea",earthquake
2010-09-01T13:56:36.960Z,-3.951,-80.607,109,4.4,mb,23,89.9,,1.06,us,usp000hk0w,2014-11-07T01:42:21.440Z,"Peru-Ecuador border region",earthquake
2010-09-01T14:04:22.760Z,52.775,-169.509,2.9,2.8,ml,14,197.3,,,us,usp000hk0x,2014-11-07T01:42:21.455Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T14:14:54.970Z,1.975,-96.499,10,4.2,mb,7,172.3,,0.68,us,usp000hk0y,2014-11-07T01:42:21.464Z,"west of the Galapagos Islands",earthquake
2010-09-01T14:21:32.190Z,36.225,21.788,50.3,4.9,mb,12,113.9,,1.44,us,usp000hk0z,2014-11-07T01:42:21.469Z,"southern Greece",earthquake
2010-09-01T14:34:41.100Z,-17.846,167.439,35,4.8,mb,26,110.2,,1.31,us,usp000hk10,2014-11-07T01:42:21.475Z,"Vanuatu",earthquake
2010-09-01T16:04:06.160Z,1.695,-98.028,10,4,mb,12,139.1,,0.65,us,usp000hk11,2014-11-07T01:42:21.487Z,"west of the Galapagos Islands",earthquake
2010-09-01T16:11:53.860Z,-5.826,151.117,35,4.1,mb,10,175.4,,0.69,us,usp000hk12,2014-11-07T01:42:21.493Z,"New Britain region, Papua New Guinea",earthquake
2010-09-01T16:21:47.420Z,-6.007,151.139,60.1,4.3,mb,15,128.2,,0.91,us,usp000hk13,2014-11-07T01:42:21.499Z,"New Britain region, Papua New Guinea",earthquake
2010-09-01T16:42:32.560Z,-4.311,102.195,61.4,4.4,mb,41,81.1,,0.98,us,usp000hk14,2014-11-07T01:42:21.507Z,"southern Sumatra, Indonesia",earthquake
2010-09-01T17:24:32.000Z,-22.823,-68.855,89.8,4.4,mb,42,96.6,,,us,usp000hk15,2014-11-07T01:42:21.528Z,"Antofagasta, Chile",earthquake
2010-09-01T17:50:40.790Z,53.007,-162.456,10,2.7,ml,12,289.5,,,us,usp000hk16,2014-11-07T01:42:21.554Z,"south of Alaska",earthquake
2010-09-01T18:52:13.160Z,-8.753,105.92,10,4.2,mb,13,207.7,,1.01,us,usp000hk17,2014-11-07T01:42:21.562Z,"south of Java, Indonesia",earthquake
2010-09-01T19:15:17.330Z,1.993,-97.827,10,5,mwc,33,109.7,,0.96,us,usp000hk18,2015-02-11T17:19:27.000Z,"west of the Galapagos Islands",earthquake
2010-09-01T19:35:43.640Z,-15.527,-173.249,35,4.8,mb,74,70,,0.92,us,usp000hk19,2014-11-07T01:42:21.609Z,"Tonga",earthquake
2010-09-01T20:35:37.980Z,52.483,-170.099,0.9,2.7,ml,13,208.6,,,us,usp000hk1a,2014-11-07T01:42:21.642Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T21:24:45.480Z,-40.019,172.999,52.8,4.2,ml,44,195,,,us,usp000hk1b,2014-11-07T01:42:21.651Z,"off the west coast of the South Island of New Zealand",earthquake
2010-09-01T21:37:16.160Z,-17.583,-178.453,547.2,4.8,mb,91,80.2,,0.96,us,usp000hk1c,2014-11-07T01:42:21.668Z,"Fiji region",earthquake
2010-09-01T22:21:24.180Z,52.656,-169.487,6.2,3,ml,15,207.7,,,us,usp000hk1d,2014-11-07T01:42:21.702Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T22:32:06.770Z,52.62,-169.224,4,2.6,ml,11,212.1,,,us,usp000hk1e,2014-11-07T01:42:21.710Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T23:30:05.420Z,52.618,-168.945,4.9,2.5,ml,10,319.8,,,us,usp000hk1f,2014-11-07T01:42:21.716Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-09-01T23:48:08.400Z,51.239,-172.732,50,2.7,ml,13,228.6,,,us,usp000hk1g,2014-11-07T01:42:21.722Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-09-02T00:16:39.460Z,12.788,92.563,24.7,5.1,mb,112,44.7,,1.15,us,usp000hk1h,2015-03-24T01:11:46.071Z,"Andaman Islands, India region",earthquake
2010-09-02T00:28:14.490Z,-20.299,-68.493,86.3,4.5,mb,16,129.8,,0.86,us,usp000hk1j,2014-11-07T01:42:21.782Z,"Potosi, Bolivia",earthquake
2010-09-02T00:28:17.420Z,-4.38,139.365,35,4.6,mb,18,121.4,,1.06,us,usp000hk1k,2014-11-07T01:42:21.790Z,"Papua, Indonesia",earthquake
2010-09-02T00:57:23.280Z,2.526,96.046,36.6,4.8,mb,78,90,,0.87,us,usp000hk1m,2014-11-07T01:42:21.800Z,"Simeulue, Indonesia",earthquake
2010-09-02T01:46:33.410Z,19.008,-64.346,24.9,3.4,md,6,343,,,us,usp000hk1n,2014-11-07T01:42:21.825Z,"Virgin Islands region",earthquake
2010-09-02T01:52:14.250Z,59.492,-138.902,1,2.7,ml,5,258.2,,,us,usp000hk1p,2014-11-07T01:42:21.829Z,"Southeastern Alaska",earthquake
