time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1979-08-01T01:58:42.200Z,-31.68,-70.394,157,,,,,,,us,usp0001267,2014-11-06T23:22:04.384Z,"San Juan, Argentina",earthquake
1979-08-01T02:50:29.900Z,18.357,146.022,96,4,mb,,,,,us,usp0001268,2014-11-06T23:22:04.386Z,"Pagan region, Northern Mariana Islands",earthquake
1979-08-01T03:27:48.400Z,-7.062,129.886,136,5,mb,,,,,us,usp0001269,2014-11-06T23:22:04.387Z,"Kepulauan Babar, Indonesia",earthquake
1979-08-01T05:51:05.600Z,-2.887,141.734,33,4.2,mb,,,,,us,usp000126a,2014-11-06T23:22:04.387Z,"near the north coast of New Guinea, Papua New Guinea",earthquake
1979-08-01T06:34:56.800Z,18.217,146.978,48,4.6,mb,,,,,us,usp000126b,2014-11-06T23:22:04.389Z,"Pagan region, Northern Mariana Islands",earthquake
1979-08-01T08:58:29.400Z,25.73,95.115,155,4.6,mb,,,,,us,usp000126c,2014-11-06T23:22:04.390Z,"Myanmar",earthquake
1979-08-01T10:50:26.600Z,41.031,-127.22,15,5.3,mb,,,,,us,usp000126d,2015-05-13T18:53:16.000Z,"off the coast of Northern California",earthquake
1979-08-01T11:07:56.100Z,-54.764,146.331,10,5.5,mb,,,,,us,usp000126e,2014-11-06T23:22:04.392Z,"west of Macquarie Island",earthquake
1979-08-01T11:33:09.700Z,40.917,-127.544,15,4.2,mb,,,,,us,usp000126f,2014-11-06T23:22:04.393Z,"off the coast of Northern California",earthquake
1979-08-01T13:55:56.300Z,-26.933,-112.917,10,5,mb,,,,,us,usp000126g,2014-11-06T23:22:04.394Z,"Easter Island region",earthquake
1979-08-01T16:40:54.500Z,-11.085,-77.961,73,5.2,mb,,,,,us,usp000126h,2014-11-06T23:22:04.395Z,"near the coast of central Peru",earthquake
1979-08-01T17:54:02.300Z,37.499,-118.8,5,3,ml,,,,,us,usp000126j,2014-11-06T23:22:04.396Z,"Central California",earthquake
1979-08-01T23:19:55.300Z,31.966,-117.15,5,3,ml,,,,,us,usp000126k,2014-11-06T23:22:04.397Z,"offshore Baja California, Mexico",earthquake
1979-08-02T03:59:58.900Z,-0.587,124.516,103,4.4,mb,,,,,us,usp000126m,2014-11-06T23:22:04.399Z,"Molucca Sea",earthquake
1979-08-02T06:32:44.900Z,-16.753,-172.493,33,4.9,mb,,,,,us,usp000126n,2014-11-06T23:22:04.400Z,"Samoa Islands region",earthquake
1979-08-02T07:40:23.800Z,-27.867,-71.197,37,5.4,mb,,,,,us,usp000126p,2015-02-11T17:14:46.000Z,"offshore Atacama, Chile",earthquake
1979-08-02T09:04:50.500Z,-21.447,-69.463,33,4.6,mb,,,,,us,usp000126q,2014-11-06T23:22:04.403Z,"Antofagasta, Chile",earthquake
1979-08-02T10:46:10.300Z,-20.252,-173.816,33,5,mb,,,,,us,usp000126r,2014-11-06T23:22:04.405Z,"Tonga",earthquake
1979-08-02T11:37:08.100Z,-55.943,-27.493,91,5.3,mb,,,,,us,usp000126s,2015-02-11T17:14:46.000Z,"South Sandwich Islands region",earthquake
1979-08-02T12:18:45.400Z,40.171,-123.985,5,3.5,ml,,,,,us,usp000126t,2014-11-06T23:22:04.410Z,"Northern California",earthquake
1979-08-02T12:56:23.200Z,-19.659,173.333,47,4.8,mb,,,,,us,usp000126u,2014-11-06T23:22:04.425Z,"Vanuatu region",earthquake
1979-08-02T14:41:46.600Z,42.06,18.955,10,4.5,ml,,,,,us,usp000126v,2014-11-06T23:22:04.432Z,"Croatia-Bosnia-Montenegro border region",earthquake
1979-08-02T14:58:53.100Z,-27.753,-71.665,33,,,,,,,us,usp000126w,2014-11-06T23:22:04.455Z,"offshore Atacama, Chile",earthquake
1979-08-02T18:00:38.100Z,52.922,158.171,84,4.7,mb,,,,,us,usp000126x,2014-11-06T23:22:04.467Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1979-08-02T19:45:21.300Z,28.744,142.262,33,5,mb,,,,,us,usp000126y,2014-11-06T23:22:04.484Z,"Bonin Islands, Japan region",earthquake
1979-08-02T20:41:35.500Z,36.784,-121.572,3,3.1,ml,,,,,us,usp000126z,2014-11-06T23:22:04.493Z,"Central California",earthquake
1979-08-02T20:52:07.400Z,36.765,-121.57,4,3.1,ml,,,,,us,usp0001270,2014-11-06T23:22:04.505Z,"Central California",earthquake
1979-08-02T21:34:24.200Z,40.941,-127.366,15,4.6,mb,,,,,us,usp0001271,2014-11-06T23:22:04.507Z,"off the coast of Northern California",earthquake
1979-08-02T21:43:16.300Z,36.785,-121.573,3,3.9,ml,,,,,us,usp0001272,2014-11-06T23:22:04.508Z,"Central California",earthquake
1979-08-02T22:11:02.900Z,-10.219,117.784,33,5,mb,,,,,us,usp0001273,2014-11-06T23:22:04.508Z,"south of Sumbawa, Indonesia",earthquake
1979-08-03T00:19:40.700Z,62.297,-151.242,33,3,ml,,,,,us,usp0001274,2014-11-06T23:22:04.509Z,"Central Alaska",earthquake
1979-08-03T00:25:12.800Z,31.982,-117.183,6,3.2,ml,,,,,us,usp0001275,2014-11-06T23:22:04.511Z,"offshore Baja California, Mexico",earthquake
1979-08-03T03:51:04.400Z,42.659,144.766,64,4.6,mb,,,,,us,usp0001276,2014-11-06T23:22:04.511Z,"Hokkaido, Japan region",earthquake
1979-08-03T04:30:42.300Z,37.632,-118.978,2,3.3,ml,,,,,us,usp0001277,2014-11-06T23:22:04.514Z,"Long Valley area, California",earthquake
1979-08-03T04:33:53.200Z,37.629,-119,2,3.7,ml,,,,,us,usp0001278,2014-11-06T23:22:04.514Z,"Long Valley area, California",earthquake
1979-08-03T06:50:39.100Z,-6.796,129.562,167,5.1,mb,,,,,us,usp0001279,2014-11-06T23:22:04.515Z,"Banda Sea",earthquake
1979-08-03T07:22:21.700Z,-13.806,167.156,181,4.3,mb,,,,,us,usp000127a,2014-11-06T23:22:04.517Z,"Vanuatu",earthquake
1979-08-03T11:43:57.600Z,8.662,-70.823,20,4.8,mb,,,,,us,usp000127b,2014-11-06T23:22:04.518Z,"Barinas, Venezuela",earthquake
