time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2012-02-01T09:03:11.670Z,-56.774,-25.699,35,4.4,mb,20,69.6,,1.17,us,usp000je8k,2014-11-07T01:46:55.268Z,"South Sandwich Islands region",earthquake
2012-02-01T09:58:17.720Z,-48.488,31.36,10,4.4,mb,24,72.9,,0.82,us,usp000je8m,2014-11-07T01:46:55.275Z,"south of Africa",earthquake
2012-02-01T12:22:53.300Z,2.056,96.604,35,4.2,mb,22,195.3,,0.46,us,usp000je8n,2014-11-07T01:46:55.286Z,"Simeulue, Indonesia",earthquake
2012-02-01T12:46:22.840Z,-0.775,134.13,35,4.4,mb,10,98.9,,0.98,us,usp000je8p,2014-11-07T01:46:55.294Z,"near the north coast of Papua, Indonesia",earthquake
2012-02-01T14:40:31.800Z,40.897,-115.062,0,3.5,ml,88,23.3,,,us,usp000je8q,2015-01-30T03:57:45.199Z,"Nevada",earthquake
2012-02-01T15:38:07.140Z,2.008,-80.153,10,4.5,mb,31,77.2,,1.18,us,usp000je8r,2014-11-07T01:46:55.323Z,"south of Panama",earthquake
2012-02-01T15:57:21.330Z,18.923,145.425,226.9,4.9,mb,322,30.6,,0.86,us,usp000je8s,2014-11-07T01:46:55.336Z,"Pagan region, Northern Mariana Islands",earthquake
2012-02-01T16:17:01.330Z,52.888,-174.359,217.6,4.5,mb,39,77.6,,0.82,us,usp000je8t,2014-11-07T01:46:55.428Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-02-01T16:20:36.780Z,-17.002,168.613,251.6,4.6,mb,57,113.5,,0.82,us,usp000je8u,2014-11-07T01:46:55.438Z,"Vanuatu",earthquake
2012-02-01T16:48:56.450Z,37.049,144.567,35,4.5,mb,44,91.9,,1.23,us,usp000je8v,2014-11-07T01:46:55.453Z,"off the east coast of Honshu, Japan",earthquake
2012-02-01T17:08:17.700Z,46.411,152.461,56.4,4.9,mb,37,137.8,,0.92,us,usp000je8w,2014-11-07T01:46:55.464Z,"Kuril Islands",earthquake
2012-02-01T18:27:11.430Z,-6.34,130.108,152.4,4.5,mb,41,69.1,,0.83,us,usp000je8x,2014-11-07T01:46:55.474Z,"Banda Sea",earthquake
2012-02-01T19:05:05.790Z,32.923,-115.527,4.1,3.4,ml,58,66.6,,,us,usp000je8y,2015-01-28T23:51:28.047Z,"Southern California",earthquake
2012-02-01T20:05:33.750Z,-27.244,67.152,10,4.5,mb,31,177.4,,0.65,us,usp000je8z,2014-11-07T01:46:55.503Z,"Indian Ocean Triple Junction",earthquake
2012-02-01T20:30:25.800Z,18.514,-67.017,84.2,2.7,ml,6,200.7,,,us,usp000je90,2014-11-07T01:46:55.511Z,"Puerto Rico",earthquake
2012-02-01T21:16:56.700Z,40.435,122.298,7.1,4.6,mb,58,52.1,,1.11,us,usp000je91,2015-03-24T01:25:18.761Z,"Liaoning, China",earthquake
2012-02-01T21:43:32.600Z,40.458,122.473,10,4.3,mb,24,98.4,,1.36,us,usp000je92,2014-11-07T01:46:55.530Z,"Liaoning, China",earthquake
2012-02-01T21:43:46.480Z,-31.585,-111.525,10,5.3,mb,175,43.7,,0.91,us,usp000je93,2014-11-07T01:46:55.538Z,"Easter Island region",earthquake
2012-02-01T22:28:13.130Z,63.491,-151.337,9.2,2.6,ml,23,108.5,,,us,usp000je94,2014-11-07T01:46:55.580Z,"Central Alaska",earthquake
2012-02-01T22:47:31.130Z,-18.388,176.235,10,4.6,mb,21,118.6,,0.9,us,usp000je95,2014-11-07T01:46:55.589Z,"Fiji region",earthquake
2012-02-01T23:24:19.610Z,63.111,-149.251,79,3,ml,37,29.3,,,us,usp000je96,2014-11-07T01:46:55.596Z,"Central Alaska",earthquake
2012-02-02T00:06:42.350Z,43.365,-126.929,10,2.6,md,7,222.9,,0.35,us,usp000je97,2014-11-07T01:46:55.607Z,"off the coast of Oregon",earthquake
2012-02-02T00:09:44.030Z,-36.976,177.388,135.5,4.1,ml,47,265.9,,,us,usp000je98,2014-11-07T01:46:55.611Z,"off the east coast of the North Island of New Zealand",earthquake
2012-02-02T00:24:34.110Z,61.342,-150.189,47.9,2.5,ml,31,59.9,,,us,usp000je99,2014-11-07T01:46:55.622Z,"Southern Alaska",earthquake
2012-02-02T00:31:02.540Z,37.352,134.699,370.7,4.4,mb,88,52.9,,0.89,us,usp000je9a,2014-11-07T01:46:55.631Z,"Sea of Japan",earthquake
2012-02-02T01:00:48.480Z,44.216,-128.417,10,4,mb,26,260.2,,1.21,us,usp000je9b,2014-11-07T01:46:55.651Z,"off the coast of Oregon",earthquake
2012-02-02T02:09:22.350Z,-49.649,126.049,10,5.1,mb,32,66.2,,1.23,us,usp000je9c,2014-11-07T01:46:55.670Z,"western Indian-Antarctic Ridge",earthquake
2012-02-02T02:47:54.870Z,57.085,-156.61,81.1,2.7,ml,14,162,,,us,usp000je9d,2014-11-07T01:46:55.678Z,"Alaska Peninsula",earthquake
2012-02-02T02:48:07.110Z,-60.843,153.349,10,5,mb,23,128.4,,0.81,us,usp000je9e,2014-11-07T01:46:55.683Z,"west of Macquarie Island",earthquake
2012-02-02T02:54:03.230Z,-1.369,28.575,10,4.7,mb,37,91.3,,1.35,us,usp000je9f,2014-11-07T01:46:55.689Z,"Lac Kivu region, Democratic Republic of the Congo",earthquake
2012-02-02T02:55:42.610Z,-35.814,178.206,221.6,4,ml,11,324.9,,,us,usp000je9g,2014-11-07T01:46:55.699Z,"off the east coast of the North Island of New Zealand",earthquake
2012-02-02T03:21:15.090Z,-15.396,67.205,10,4.7,mb,49,127.4,,0.98,us,usp000je9h,2014-11-07T01:46:55.703Z,"Mid-Indian Ridge",earthquake
2012-02-02T03:35:37.700Z,16.479,-100.734,15.7,4,md,8,247.5,,,us,usp000je9j,2014-11-07T01:46:55.713Z,"offshore Guerrero, Mexico",earthquake
2012-02-02T03:36:36.850Z,-15.28,67.275,10,4.8,mb,53,75.4,,0.97,us,usp000je9k,2014-11-07T01:46:55.717Z,"Mid-Indian Ridge",earthquake
2012-02-02T03:42:39.480Z,17.858,-65.85,3.8,2.9,md,6,239.7,,,us,usp000je9m,2014-11-07T01:46:55.729Z,"Puerto Rico region",earthquake
2012-02-02T04:00:48.220Z,-15.334,67.256,10,4.5,mb,41,146.2,,0.76,us,usp000je9n,2014-11-07T01:46:55.733Z,"Mid-Indian Ridge",earthquake
2012-02-02T04:24:04.280Z,17.872,-65.855,5.4,2.8,md,12,215.8,,,us,usp000je9p,2014-11-07T01:46:55.744Z,"Puerto Rico region",earthquake
2012-02-02T04:24:21.770Z,13.206,-89.198,104.3,4.6,mb,215,86.3,,1.09,us,usp000je9q,2015-03-24T01:25:20.205Z,"offshore El Salvador",earthquake
2012-02-02T04:50:48.420Z,-16.186,-73.526,72.2,4.9,mb,187,65.7,,0.98,us,usp000je9r,2015-03-24T02:24:58.947Z,"near the coast of southern Peru",earthquake
2012-02-02T04:52:38.910Z,-6.868,150.112,59.9,4.9,mb,48,88.9,,1.26,us,usp000je9s,2014-11-07T01:46:55.866Z,"New Britain region, Papua New Guinea",earthquake
2012-02-02T06:02:59.730Z,18.975,-65.149,30.4,3.3,md,4,299.4,,,us,usp000je9t,2014-11-07T01:46:55.878Z,"Virgin Islands region",earthquake
2012-02-02T06:05:49.430Z,62.305,-151.143,89.2,2.6,ml,39,45,,,us,usp000je9u,2014-11-07T01:46:55.881Z,"Central Alaska",earthquake
2012-02-02T06:21:36.480Z,18.993,-65.114,30.4,2.7,md,6,272.1,,,us,usp000je9v,2014-11-07T01:46:55.891Z,"Virgin Islands region",earthquake
2012-02-02T06:46:30.290Z,-6.563,149.774,51.3,5.6,mwc,93,31.8,,0.84,us,usp000je9w,2014-11-07T01:46:55.896Z,"New Britain region, Papua New Guinea",earthquake
2012-02-02T06:51:38.710Z,18.984,-65.114,30,3.1,md,7,262.9,,,us,usp000je9x,2014-11-07T01:46:55.922Z,"Virgin Islands region",earthquake
2012-02-02T07:07:34.000Z,-35.067,-71.267,115.3,4.5,mb,14,144,,,us,usp000je9y,2014-11-07T01:46:55.926Z,"Maule, Chile",earthquake
2012-02-02T07:17:30.480Z,23.429,125.61,35,4.4,mb,15,133.2,,1.23,us,usp000je9z,2014-11-07T01:46:55.930Z,"southwestern Ryukyu Islands, Japan",earthquake
2012-02-02T07:57:04.410Z,-37.309,-94.029,10,4.7,mb,25,123.9,,1.38,us,usp000jea0,2014-11-07T01:46:55.935Z,"West Chile Rise",earthquake
2012-02-02T07:59:54.520Z,-9.835,120.454,52.8,4.9,mb,65,75.2,,1.23,us,usp000jea1,2014-11-07T01:46:55.942Z,"Sumba region, Indonesia",earthquake
2012-02-02T08:11:40.880Z,5.405,127.942,35,4.4,mb,31,68,,1.01,us,usp000jea2,2014-11-07T01:46:55.959Z,"Philippine Islands region",earthquake
2012-02-02T08:35:17.760Z,-39.979,176.822,41.7,4.3,ml,115,83.8,,,us,usp000jea3,2014-11-07T01:46:55.966Z,"North Island of New Zealand",earthquake
2012-02-02T09:16:17.240Z,-5.341,153.638,69.8,5,mb,57,47.4,,0.87,us,usp000jea4,2014-11-07T01:46:55.989Z,"New Ireland region, Papua New Guinea",earthquake
2012-02-02T09:24:22.770Z,18.602,-64.27,61.8,3.4,md,14,208,,,us,usp000jea5,2014-11-07T01:46:56.002Z,"Virgin Islands region",earthquake
2012-02-02T09:32:16.880Z,-6.586,149.718,38.6,5.6,mwc,144,17.7,,0.96,us,usp000jea6,2014-11-07T01:46:56.009Z,"New Britain region, Papua New Guinea",earthquake
2012-02-02T09:45:22.230Z,-6.62,149.817,58.7,4.8,mb,46,93.2,,0.92,us,usp000jea7,2014-11-07T01:46:56.128Z,"New Britain region, Papua New Guinea",earthquake
2012-02-02T09:45:42.000Z,51.087,-178.283,20.4,2.7,ml,7,273.7,,,us,usp000jea8,2014-11-07T01:46:56.142Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-02-02T10:00:46.130Z,-3.654,128.803,97.3,4.4,mb,26,91.7,,1.2,us,usp000jea9,2014-11-07T01:46:56.146Z,"Seram, Indonesia",earthquake
2012-02-02T10:15:16.930Z,63.517,-151.322,9.3,2.6,ml,28,82.3,,,us,usp000jeaa,2014-11-07T01:46:56.154Z,"Central Alaska",earthquake
2012-02-02T10:44:09.220Z,-17.927,168.454,161.9,4.8,mb,102,99.8,,0.69,us,usp000jeab,2014-11-07T01:46:56.161Z,"Vanuatu",earthquake
2012-02-02T10:46:51.400Z,14.763,-93.242,16,4.4,md,14,157.6,,,us,usp000jeac,2014-11-07T01:46:56.181Z,"offshore Chiapas, Mexico",earthquake
2012-02-02T10:56:50.000Z,-20.844,-69.084,109.2,4.4,mb,63,78.9,,,us,usp000jead,2014-11-07T01:46:56.185Z,"Tarapaca, Chile",earthquake
2012-02-02T11:42:59.750Z,4.92,127.816,95.9,4.1,mb,23,145.6,,0.53,us,usp000jeae,2014-11-07T01:46:56.200Z,"Kepulauan Talaud, Indonesia",earthquake
2012-02-02T12:29:17.650Z,43.343,146.911,47.3,4.5,mb,52,135.6,,0.83,us,usp000jeaf,2014-11-07T01:46:56.206Z,"Kuril Islands",earthquake
2012-02-02T13:34:40.650Z,-17.827,167.133,23,7.1,mww,573,12,,1.07,us,usp000jeag,2015-06-30T16:59:03.931Z,"Vanuatu",earthquake
2012-02-02T13:39:23.130Z,-17.754,167.53,10,5.1,mb,30,59.9,,0.98,us,usp000jeah,2014-11-07T01:46:56.362Z,"Vanuatu",earthquake
2012-02-02T13:42:35.790Z,-17.921,167.353,10,4.6,mb,20,114.7,,0.91,us,usp000jeaj,2014-11-07T01:46:56.368Z,"Vanuatu",earthquake
2012-02-02T13:45:21.870Z,-18.051,167.648,10,4.4,mb,12,190.1,,1.69,us,usp000jeak,2014-11-07T01:46:56.372Z,"Vanuatu",earthquake
2012-02-02T13:48:16.500Z,-17.783,167.248,10,5,mb,76,71.9,,0.98,us,usp000jeam,2014-11-07T01:46:56.376Z,"Vanuatu",earthquake
2012-02-02T13:50:25.020Z,-17.933,167.126,10,5,mb,61,68.5,,1.16,us,usp000jean,2014-11-07T01:46:56.389Z,"Vanuatu",earthquake
2012-02-02T13:53:45.260Z,-17.668,167.151,10,4.9,mb,54,79.9,,1.17,us,usp000jeap,2014-11-07T01:46:56.401Z,"Vanuatu",earthquake
2012-02-02T13:55:17.280Z,-17.72,167.056,10,4.8,mb,18,104,,1.09,us,usp000jeaq,2014-11-07T01:46:56.411Z,"Vanuatu",earthquake
2012-02-02T13:57:07.050Z,-17.455,167.176,10,5.3,mb,106,97.4,,0.99,us,usp000jear,2014-11-07T01:46:56.415Z,"Vanuatu",earthquake
2012-02-02T13:57:50.250Z,52.406,-174.396,177.4,3.2,ml,16,170.5,,,us,usp000jeas,2014-11-07T01:46:56.434Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2012-02-02T14:05:43.190Z,-17.652,167.17,10,4.2,mb,14,74.3,,1.46,us,usp000jeat,2014-11-07T01:46:56.438Z,"Vanuatu",earthquake
2012-02-02T14:10:13.550Z,60.267,-150.984,54.3,2.7,ml,41,73,,,us,usp000jeau,2014-11-07T01:46:56.442Z,"Kenai Peninsula, Alaska",earthquake
2012-02-02T14:10:48.290Z,-17.878,167.194,10,4.9,mb,28,111.8,,1.01,us,usp000jeav,2014-11-07T01:46:56.450Z,"Vanuatu",earthquake
2012-02-02T14:25:03.150Z,-18.426,167.716,10,4.3,mb,14,146.2,,0.75,us,usp000jeaw,2014-11-07T01:46:56.456Z,"Vanuatu",earthquake
2012-02-02T14:26:53.970Z,-17.768,167.337,10,4.2,mb,12,161.2,,1.11,us,usp000jeax,2014-11-07T01:46:56.459Z,"Vanuatu",earthquake
2012-02-02T14:39:40.640Z,-17.69,167.427,10,4.2,mb,16,109.5,,0.96,us,usp000jeay,2014-11-07T01:46:56.462Z,"Vanuatu",earthquake
2012-02-02T14:40:34.490Z,-17.899,167.59,10,4.2,mb,17,130,,1.01,us,usp000jeaz,2014-11-07T01:46:56.466Z,"Vanuatu",earthquake
2012-02-02T15:04:52.860Z,-17.686,167.32,10,5.1,mb,61,44.9,,1.12,us,usp000jeb0,2014-11-07T01:46:56.470Z,"Vanuatu",earthquake
2012-02-02T15:07:06.510Z,-17.858,167.413,10,5,mb,16,174.2,,0.97,us,usp000jeb1,2014-11-07T01:46:56.482Z,"Vanuatu",earthquake
2012-02-02T15:10:14.970Z,-17.433,167.108,10,5,mb,71,109.4,,1.24,us,usp000jeb2,2014-11-07T01:46:56.486Z,"Vanuatu",earthquake
2012-02-02T15:14:59.930Z,-17.899,167.198,10,5,mb,39,106.6,,1.09,us,usp000jeb3,2014-11-07T01:46:56.499Z,"Vanuatu",earthquake
2012-02-02T15:22:56.840Z,-18.2,167.648,10,5,mb,35,120,,1.15,us,usp000jeb4,2014-11-07T01:46:56.507Z,"Vanuatu",earthquake
2012-02-02T15:24:41.810Z,-17.706,166.987,10,4.6,mb,10,118,,1.37,us,usp000jeb5,2014-11-07T01:46:56.514Z,"Vanuatu",earthquake
2012-02-02T15:27:30.550Z,-17.515,167.447,10,4.9,mb,22,143.9,,0.87,us,usp000jeb6,2014-11-07T01:46:56.517Z,"Vanuatu",earthquake
2012-02-02T15:56:58.450Z,-17.14,168.126,10,4.9,mb,16,155.4,,1.28,us,usp000jeb7,2014-11-07T01:46:56.522Z,"Vanuatu",earthquake
2012-02-02T15:57:01.790Z,19.317,-155.215,6.2,2.5,md,26,190.1,,,us,usp000jeb8,2014-11-07T01:46:56.526Z,"Hawaii region, Hawaii",earthquake
2012-02-02T16:01:49.290Z,46.516,-122.436,21.8,2.2,md,9,74.8,,,us,usp000jeb9,2014-11-07T01:46:56.534Z,"Washington",earthquake
2012-02-02T16:04:42.790Z,-17.741,167.222,14.6,4.9,mb,84,109.9,,0.96,us,usp000jeba,2014-11-07T01:46:56.538Z,"Vanuatu",earthquake
2012-02-02T16:10:06.850Z,-17.638,167.232,10,4.9,mb,19,84.7,,1.25,us,usp000jebb,2014-11-07T01:46:56.554Z,"Vanuatu",earthquake
2012-02-02T16:11:35.950Z,-17.717,167.429,10,5.1,mb,32,108.7,,0.85,us,usp000jebc,2014-11-07T01:46:56.558Z,"Vanuatu",earthquake
2012-02-02T16:12:49.940Z,52.645,-163.836,20,3,ml,10,300.5,,,us,usp000jebd,2014-11-07T01:46:56.564Z,"south of Alaska",earthquake
2012-02-02T17:10:37.430Z,-17.465,167.149,10,4.6,mb,18,131.9,,1.04,us,usp000jebe,2014-11-07T01:46:56.567Z,"Vanuatu",earthquake
2012-02-02T17:12:39.260Z,60.012,-153.047,1.2,2.7,ml,45,83.4,,,us,usp000jebf,2014-11-07T01:46:56.571Z,"Southern Alaska",earthquake
2012-02-02T17:16:02.230Z,-17.737,167.136,10,4.7,mb,20,134.5,,0.65,us,usp000jebg,2014-11-07T01:46:56.580Z,"Vanuatu",earthquake
2012-02-02T17:25:55.230Z,-17.559,167.422,22.9,4.8,mb,25,139.8,,0.94,us,usp000jebh,2014-11-07T01:46:56.585Z,"Vanuatu",earthquake
2012-02-02T17:27:06.980Z,-17.954,167.179,20.6,5.5,mb,295,24.8,,0.85,us,usp000jebj,2014-11-07T01:46:56.590Z,"Vanuatu",earthquake
2012-02-02T17:28:46.420Z,-17.597,167.304,10,5.2,mb,51,59.5,,1.09,us,usp000jebk,2014-11-07T01:46:56.643Z,"Vanuatu",earthquake
2012-02-02T17:31:58.320Z,-17.707,167.442,10,4.9,mb,34,127.7,,1,us,usp000jebm,2014-11-07T01:46:56.652Z,"Vanuatu",earthquake
2012-02-02T17:52:15.130Z,-17.414,167.034,10,4.4,mb,17,106.4,,1.26,us,usp000jebn,2014-11-07T01:46:56.658Z,"Vanuatu",earthquake
2012-02-02T17:57:59.900Z,60.018,-153.086,0.3,3,ml,55,83.9,,,us,usp000jebp,2014-11-07T01:46:56.662Z,"Southern Alaska",earthquake
2012-02-02T18:00:29.790Z,-40.167,173.508,219.8,4.8,mb,165,32.5,,,us,usp000jebq,2014-11-07T01:46:56.672Z,"Cook Strait, New Zealand",earthquake
2012-02-02T18:05:59.740Z,-17.816,166.502,10,4.3,mb,10,181.2,,0.96,us,usp000jebr,2014-11-07T01:46:56.700Z,"Vanuatu",earthquake
2012-02-02T18:33:38.530Z,-17.799,166.932,10,4.1,mb,11,132.8,,0.91,us,usp000jebs,2014-11-07T01:46:56.703Z,"Vanuatu",earthquake
2012-02-02T18:35:29.370Z,-17.529,167.327,3.6,5,mb,35,118.3,,0.9,us,usp000jebt,2014-11-07T01:46:56.706Z,"Vanuatu",earthquake
2012-02-02T19:20:46.930Z,-18.011,167.791,18.5,5,mb,51,98.2,,1.08,us,usp000jebu,2014-11-07T01:46:56.712Z,"Vanuatu",earthquake
2012-02-02T19:30:59.210Z,-17.395,167.287,10,5.1,mb,29,118.2,,0.77,us,usp000jebv,2014-11-07T01:46:56.724Z,"Vanuatu",earthquake
2012-02-02T19:44:34.170Z,-17.43,167.209,23.9,5.1,mb,110,57,,0.86,us,usp000jebw,2014-11-07T01:46:56.732Z,"Vanuatu",earthquake
2012-02-02T19:51:33.720Z,-6.045,151.1,58.4,4.2,mb,15,164.7,,0.89,us,usp000jebx,2014-11-07T01:46:56.749Z,"New Britain region, Papua New Guinea",earthquake
2012-02-02T19:52:47.100Z,-17.537,167.006,10,4,mb,10,136.9,,0.76,us,usp000jeby,2014-11-07T01:46:56.752Z,"Vanuatu",earthquake
2012-02-02T20:02:26.500Z,-17.332,167.36,10,4.1,mb,10,137,,0.71,us,usp000jebz,2014-11-07T01:46:56.755Z,"Vanuatu",earthquake
2012-02-02T20:21:35.390Z,58.456,-137.182,1.3,2.8,ml,10,221.7,,,us,usp000jec0,2014-11-07T01:46:56.757Z,"Southeastern Alaska",earthquake
2012-02-02T20:26:31.910Z,-17.534,167.327,22.5,5.1,mb,86,66.4,,0.82,us,usp000jec1,2014-11-07T01:46:56.760Z,"Vanuatu",earthquake
2012-02-02T20:55:18.540Z,-17.761,167.35,10,4.4,mb,20,139.5,,1.38,us,usp000jec2,2014-11-07T01:46:56.774Z,"Vanuatu",earthquake
2012-02-02T20:58:25.040Z,54.194,-164.223,44.5,3.5,ml,18,167.9,,,us,usp000jec3,2014-11-07T01:46:56.778Z,"Unimak Island region, Alaska",earthquake
2012-02-02T21:38:34.520Z,-16.664,-173.973,10,4.8,mb,153,66.6,,0.8,us,usp000jec4,2014-11-07T01:46:56.782Z,"Tonga",earthquake
2012-02-02T21:39:34.960Z,-17.999,167.41,10,4.3,mb,11,174.6,,1.02,us,usp000jec5,2014-11-07T01:46:56.804Z,"Vanuatu",earthquake
2012-02-02T21:40:46.140Z,-17.831,167.059,10,4.4,mb,15,105.5,,0.49,us,usp000jec6,2014-11-07T01:46:56.808Z,"Vanuatu",earthquake
2012-02-02T21:45:34.420Z,-17.472,167.253,10,4.3,mb,17,140.1,,0.96,us,usp000jec7,2014-11-07T01:46:56.813Z,"Vanuatu",earthquake
2012-02-02T21:47:52.660Z,-17.58,167.244,11,4.9,mb,65,97.5,,0.7,us,usp000jec8,2014-11-07T01:46:56.817Z,"Vanuatu",earthquake
2012-02-02T21:52:47.990Z,62.241,-145.656,19.3,3.6,ml,46,31.4,,,us,usp000jec9,2014-11-07T01:46:56.827Z,"Central Alaska",earthquake
2012-02-02T21:59:41.910Z,-6.689,150.029,35,4.3,mb,10,209.3,,0.97,us,usp000jeca,2014-11-07T01:46:56.857Z,"New Britain region, Papua New Guinea",earthquake
2012-02-02T22:00:18.720Z,-17.671,167.478,10,4.5,mb,18,155.6,,1.03,us,usp000jecb,2014-11-07T01:46:56.859Z,"Vanuatu",earthquake
2012-02-02T22:35:12.220Z,-17.306,167.919,10,4.2,mb,8,178.8,,0.8,us,usp000jecc,2014-11-07T01:46:56.863Z,"Vanuatu",earthquake
2012-02-02T22:50:49.320Z,-17.494,167.204,10,4.5,mb,11,130.8,,1.33,us,usp000jecd,2014-11-07T01:46:56.865Z,"Vanuatu",earthquake
2012-02-02T22:55:36.000Z,-17.322,167.674,10,4.4,mb,15,91.1,,0.88,us,usp000jece,2014-11-07T01:46:56.867Z,"Vanuatu",earthquake
2012-02-02T23:01:00.120Z,-17.697,167.07,10,4.4,mb,11,123.6,,1.1,us,usp000jecf,2014-11-07T01:46:56.870Z,"Vanuatu",earthquake
2012-02-02T23:04:37.870Z,-17.591,167.447,10,4.5,mb,13,84.2,,1.43,us,usp000jecg,2014-11-07T01:46:56.873Z,"Vanuatu",earthquake
2012-02-02T23:07:12.730Z,51.979,-171.427,41.4,3.9,ml,36,181.3,,,us,usp000jech,2014-11-07T01:46:56.876Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2012-02-02T23:13:02.060Z,-17.762,167.232,10,4.7,mb,34,40,,0.72,us,usp000jecj,2014-11-07T01:46:56.881Z,"Vanuatu",earthquake
2012-02-02T23:16:12.960Z,-17.956,167.492,10,4.2,mb,12,91.9,,0.88,us,usp000jeck,2014-11-07T01:46:56.887Z,"Vanuatu",earthquake
2012-02-02T23:18:38.740Z,-18.053,167.601,10,4.3,mb,16,83.7,,0.91,us,usp000jecm,2014-11-07T01:46:56.890Z,"Vanuatu",earthquake
2012-02-02T23:23:20.240Z,-17.913,167.206,10,4.2,mb,11,88.2,,0.83,us,usp000jecn,2014-11-07T01:46:56.893Z,"Vanuatu",earthquake
2012-02-02T23:37:13.440Z,-17.581,167.628,10,4.3,mb,14,91.8,,1.21,us,usp000jecp,2014-11-07T01:46:56.895Z,"Vanuatu",earthquake
