time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1973-08-01T01:31:30.900Z,-14.264,167.274,200,6.1,mb,,,,,us,usp00002y4,2015-05-13T18:53:08.000Z,"Vanuatu",earthquake
1973-08-01T09:20:48.800Z,35.987,-120.518,5,,,,,,,us,usp00002y5,2014-11-06T23:21:17.418Z,"Central California",earthquake
1973-08-01T10:35:09.400Z,-2.734,-77.967,70,4,mb,,,,,us,usp00002y6,2014-11-06T23:21:17.420Z,"Peru-Ecuador border region",earthquake
1973-08-01T11:08:28.400Z,-27.147,-71.051,33,5.2,mb,,,,,us,usp00002y7,2014-11-06T23:21:17.421Z,"offshore Atacama, Chile",earthquake
1973-08-01T11:13:37.900Z,-27.124,-71.183,33,5.2,mb,,,,,us,usp00002y8,2014-11-06T23:21:17.422Z,"offshore Atacama, Chile",earthquake
1973-08-01T12:30:02.500Z,-26.898,-71.058,33,4.7,mb,,,,,us,usp00002y9,2014-11-06T23:21:17.423Z,"offshore Atacama, Chile",earthquake
1973-08-01T12:35:46.000Z,-13.506,166.561,32,4.9,mb,,,,,us,usp00002ya,2014-11-06T23:21:17.424Z,"Vanuatu",earthquake
1973-08-01T14:05:16.200Z,29.604,89.088,71,4.9,mb,,,,,us,usp00002yb,2014-11-06T23:21:17.426Z,"western Xizang",earthquake
1973-08-01T14:56:37.900Z,-6.769,147.296,99,,,,,,,us,usp00002yc,2014-11-06T23:21:17.427Z,"eastern New Guinea region, Papua New Guinea",earthquake
1973-08-01T15:44:25.500Z,-26.825,-70.999,16,5.7,mb,,,,,us,usp00002yd,2015-05-13T18:53:08.000Z,"offshore Atacama, Chile",earthquake
1973-08-01T17:38:41.200Z,-25.104,-69.25,70,,,,,,,us,usp00002ye,2014-11-06T23:21:17.429Z,"Antofagasta, Chile",earthquake
1973-08-01T17:56:23.400Z,37.147,141.617,48,4.5,mb,,,,,us,usp00002yf,2014-11-06T23:21:17.431Z,"near the east coast of Honshu, Japan",earthquake
