time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1987-02-01T01:43:26.660Z,35.579,27.238,33,,,,,,0.6,us,usp0003232,2014-11-07T00:39:42.949Z,"Dodecanese Islands, Greece",earthquake
1987-02-01T02:07:35.320Z,40.417,24.053,10,,,,,,0.7,us,usp0003233,2014-11-07T00:39:43.621Z,"Aegean Sea",earthquake
1987-02-01T02:08:33.230Z,-22.546,-68.424,117.2,4.8,mb,,,,1.1,us,usp0003234,2014-11-07T00:39:43.642Z,"Antofagasta, Chile",earthquake
1987-02-01T02:59:25.660Z,-2.679,138.805,61.7,5.1,mb,,,,1.1,us,usp0003235,2014-11-07T00:39:43.716Z,"Papua, Indonesia",earthquake
1987-02-01T04:11:40.080Z,52.961,158.738,158.5,4.8,mb,,,,1,us,usp0003236,2014-11-07T00:39:43.790Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1987-02-01T04:27:32.950Z,35.808,27.501,33,,,,,,0.5,us,usp0003237,2014-11-07T00:39:43.932Z,"Dodecanese Islands, Greece",earthquake
1987-02-01T05:35:36.640Z,37.834,21.994,35.6,4.4,mb,,,,1.3,us,usp0003238,2014-11-07T00:39:43.939Z,"southern Greece",earthquake
1987-02-01T06:28:39.390Z,31.087,131.35,60.1,4.3,mb,,,,0.7,us,usp0003239,2014-11-07T00:39:44.044Z,"Kyushu, Japan",earthquake
1987-02-01T06:52:42.770Z,13.917,120.915,216,4.6,mb,,,,1.2,us,usp000323a,2014-11-07T00:39:44.054Z,"Mindoro, Philippines",earthquake
1987-02-01T06:56:01.350Z,-0.114,-17.789,10,5.6,mw,,,,1,us,usp000323b,2015-05-13T18:53:25.000Z,"north of Ascension Island",earthquake
1987-02-01T08:26:48.480Z,62.088,-149.574,53.4,,,,,,,us,usp000323c,2014-11-07T00:39:44.261Z,"Central Alaska",earthquake
1987-02-01T08:52:44.880Z,44.204,17.77,17.8,3.6,ml,,,,1.4,us,usp000323d,2014-11-07T00:39:44.294Z,"Bosnia and Herzegovina",earthquake
1987-02-01T09:08:14.930Z,24.107,122.485,40.4,5.2,mb,,,,1,us,usp000323e,2014-11-07T00:39:44.336Z,"Taiwan region",earthquake
1987-02-01T10:54:56.560Z,43.821,20.434,10,2.4,ml,,,,0.9,us,usp000323f,2014-11-07T00:39:44.435Z,"Serbia",earthquake
1987-02-01T11:22:03.860Z,-7.198,114.118,33,,,,,,0.2,us,usp000323g,2014-11-07T00:39:44.444Z,"Bali Sea",earthquake
1987-02-01T12:36:38.290Z,56.839,7.698,10,2.7,md,,,,1.2,us,usp000323h,2014-11-07T00:39:44.450Z,"North Sea",earthquake
1987-02-01T14:51:51.300Z,37.717,-122.525,9,3,ml,,,,,us,usp000323j,2014-11-07T00:39:44.463Z,"offshore Northern California",earthquake
1987-02-01T16:13:47.930Z,51.232,15.99,10,3.2,ml,,,,0.3,us,usp000323k,2014-11-07T00:39:44.474Z,"Poland",earthquake
1987-02-01T16:48:04.220Z,36.06,28.127,33,,,,,,1.4,us,usp000323m,2014-11-07T00:39:44.490Z,"Dodecanese Islands, Greece",earthquake
1987-02-01T17:16:43.420Z,-32.243,-71.683,10,,,,,,0.4,us,usp000323n,2014-11-07T00:39:44.501Z,"offshore Valparaiso, Chile",earthquake
1987-02-01T17:37:33.240Z,59.911,-153.446,124.1,,,,,,,us,usp000323p,2014-11-07T00:39:44.511Z,"Southern Alaska",earthquake
1987-02-01T17:53:19.000Z,37.71,-122.515,9,3.5,ml,,,,,us,usp000323q,2014-11-07T00:39:44.534Z,"offshore Northern California",earthquake
1987-02-01T18:02:18.780Z,36.262,28.008,33,4.2,mb,,,,1,us,usp000323r,2014-11-07T00:39:44.549Z,"Dodecanese Islands, Greece",earthquake
1987-02-01T18:22:46.210Z,-60.142,-26.754,33,4.2,mb,,,,0.9,us,usp000323s,2014-11-07T00:39:44.558Z,"South Sandwich Islands region",earthquake
1987-02-01T18:26:44.280Z,17.06,-93.577,167.9,4.6,mb,,,,1,us,usp000323t,2014-11-07T00:39:44.571Z,"Chiapas, Mexico",earthquake
1987-02-01T19:42:21.200Z,36.113,28.131,25.2,4.3,mb,,,,1.4,us,usp000323u,2014-11-07T00:39:44.688Z,"Dodecanese Islands, Greece",earthquake
1987-02-01T20:15:56.830Z,-32.714,-71.158,10,,,,,,1,us,usp000323v,2014-11-07T00:39:44.736Z,"Valparaiso, Chile",earthquake
1987-02-01T20:21:48.390Z,19.129,121.278,38.5,5,mb,,,,1,us,usp000323w,2014-11-07T00:39:44.750Z,"Babuyan Islands region, Philippines",earthquake
1987-02-01T20:54:50.520Z,-57.947,-25.429,33,5,mb,,,,1,us,usp000323x,2014-11-07T00:39:44.821Z,"South Sandwich Islands region",earthquake
1987-02-02T01:19:44.400Z,-23.776,-67.137,203.9,,,,,,0.5,us,usp000323y,2014-11-07T00:39:44.910Z,"Jujuy, Argentina",earthquake
1987-02-02T01:32:56.600Z,40.662,29.893,10,,,,,,0.9,us,usp000323z,2014-11-07T00:39:44.920Z,"western Turkey",earthquake
1987-02-02T01:57:12.800Z,40.608,-124.443,23,3.7,ml,,,,,us,usp0003240,2014-11-07T00:39:45.002Z,"offshore Northern California",earthquake
1987-02-02T02:58:22.340Z,44.118,17.892,10,,,,,,0.7,us,usp0003241,2014-11-07T00:39:45.015Z,"Bosnia and Herzegovina",earthquake
1987-02-02T04:16:18.610Z,34.872,23.938,67.8,4.3,mb,,,,1.1,us,usp0003242,2014-11-07T00:39:45.024Z,"Crete, Greece",earthquake
1987-02-02T04:45:01.300Z,35.903,-120.45,2,2.6,ml,,,,,us,usp0003243,2014-11-07T00:39:45.120Z,"Central California",earthquake
1987-02-02T06:15:08.910Z,39.952,28.969,10,,,,,,1,us,usp0003244,2014-11-07T00:39:45.148Z,"western Turkey",earthquake
1987-02-02T06:29:56.200Z,-5.697,154.068,36.4,5.4,mb,,,,0.9,us,usp0003245,2014-11-07T00:39:45.159Z,"Bougainville region, Papua New Guinea",earthquake
1987-02-02T06:55:58.760Z,41.275,141.951,40.6,4.8,mb,,,,1,us,usp0003246,2014-11-07T00:39:45.190Z,"Hokkaido, Japan region",earthquake
1987-02-02T08:14:09.280Z,-16.202,173.532,33,4.9,mb,,,,1.2,us,usp0003247,2014-11-07T00:39:45.220Z,"Fiji region",earthquake
1987-02-02T09:14:03.140Z,35.146,140.116,89.1,,,,,,0.6,us,usp0003248,2014-11-07T00:39:45.254Z,"near the east coast of Honshu, Japan",earthquake
1987-02-02T10:27:03.940Z,62.432,-151.434,95.2,,,,,,,us,usp0003249,2014-11-07T00:39:45.271Z,"Central Alaska",earthquake
1987-02-02T11:29:36.970Z,-16.303,173.481,33,4.8,mb,,,,1.3,us,usp000324a,2014-11-07T00:39:45.298Z,"Fiji region",earthquake
1987-02-02T12:57:15.920Z,6.816,123.843,601.8,4.7,mb,,,,0.9,us,usp000324b,2014-11-07T00:39:45.325Z,"Moro Gulf, Mindanao, Philippines",earthquake
