time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1970-07-01T06:27:13.000Z,2.067,126.439,35,5.6,mw,,,,,iscgem,iscgem793379,2015-05-13T18:53:04.000Z,"Molucca Sea",earthquake
1970-07-02T00:45:02.000Z,-10.125,-78.543,52,6,mw,,,,,iscgem,iscgem793406,2015-05-13T18:53:04.000Z,"near the coast of central Peru",earthquake
1970-07-02T00:56:14.000Z,-51.015,139.266,10,6.1,mw,,,,,iscgem,iscgem793407,2015-05-13T18:53:04.000Z,"western Indian-Antarctic Ridge",earthquake
1970-07-05T14:12:17.000Z,7.382,126.84,45,5.8,mw,,,,,iscgem,iscgem793517,2015-05-13T18:53:04.000Z,"Mindanao, Philippines",earthquake
1970-07-08T04:49:11.000Z,17.901,-64.638,143,6.1,mw,,,,,iscgem,iscgem793579,2015-05-13T18:53:04.000Z,"Virgin Islands region",earthquake
1970-07-09T11:24:38.000Z,43.81,148.399,25.5,5.7,mw,,,,,iscgem,iscgem793610,2015-05-13T18:53:04.000Z,"east of the Kuril Islands",earthquake
1970-07-09T12:11:57.000Z,43.721,148.421,25.1,6.1,mw,,,,,iscgem,iscgem793612,2015-05-13T18:53:04.000Z,"east of the Kuril Islands",earthquake
1970-07-10T21:06:40.000Z,13.938,120.357,84.8,5.8,mw,,,,,iscgem,iscgem793665,2015-05-13T18:53:04.000Z,"Mindoro, Philippines",earthquake
1970-07-12T09:18:05.000Z,10.769,125.387,78.2,5.8,mw,,,,,iscgem,iscgem793704,2015-05-13T18:53:04.000Z,"Leyte, Philippines",earthquake
1970-07-16T21:17:45.000Z,-19.006,-173.459,20,6.1,mw,,,,,iscgem,iscgem793800,2015-05-13T18:53:04.000Z,"Tonga",earthquake
1970-07-17T20:04:49.000Z,-22.137,-174.647,35,6.3,mw,,,,,iscgem,iscgem793837,2015-05-13T18:53:04.000Z,"Tonga region",earthquake
1970-07-18T01:48:39.000Z,51.329,-178.508,35,6.1,mw,,,,,iscgem,iscgem793841,2015-05-13T18:53:04.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1970-07-19T09:22:44.000Z,-4.056,152.156,20,6.2,mw,,,,,iscgem,iscgem793870,2015-05-13T18:53:04.000Z,"New Britain region, Papua New Guinea",earthquake
1970-07-23T15:45:14.000Z,-15.834,-173.514,80,5.6,mw,,,,,iscgem,iscgem793965,2015-05-13T18:53:04.000Z,"Tonga",earthquake
1970-07-25T22:41:14.000Z,32.053,131.782,45,7,mw,,,,,iscgem,iscgem794013,2015-05-13T18:53:04.000Z,"Kyushu, Japan",earthquake
1970-07-26T07:10:39.000Z,32.158,131.873,45,6.2,mw,,,,,iscgem,iscgem794034,2015-05-13T18:53:04.000Z,"Kyushu, Japan",earthquake
1970-07-27T12:31:21.000Z,-37.881,177.546,95,6.3,mw,,,,,iscgem,iscgem794062,2015-05-13T18:53:04.000Z,"off the east coast of the North Island of New Zealand",earthquake
1970-07-29T05:50:58.000Z,39.802,77.679,14.7,6,mw,,,,,iscgem,iscgem794098,2015-05-13T18:53:04.000Z,"southern Xinjiang, China",earthquake
1970-07-29T10:16:22.000Z,25.977,95.34,76.1,7,mw,,,,,iscgem,iscgem794100,2015-05-13T18:53:04.000Z,"Myanmar",earthquake
1970-07-30T00:52:21.000Z,37.733,55.885,15,6.7,mw,,,,,iscgem,iscgem794114,2015-05-13T18:53:04.000Z,"Turkmenistan-Iran border region",earthquake
1970-07-30T04:58:44.000Z,14.248,51.995,15,6.6,mw,,,,,iscgem,iscgem794121,2015-05-13T18:53:04.000Z,"Gulf of Aden",earthquake
1970-07-31T17:08:05.000Z,-1.597,-72.532,644.8,8,mw,,,,,iscgem,iscgem794176,2015-05-13T18:53:04.000Z,"Colombia",earthquake
